age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
51,self-employed,married,tertiary,no,138,no,no,cellular,15,jul,135,3,-2,0,,0
25,admin.,single,tertiary,no,412,yes,no,,3,jun,580,1,0,0,,0
35,admin.,married,secondary,no,322,yes,yes,cellular,15,jul,323,3,-2,0,,0
43,admin.,single,secondary,no,721,yes,no,cellular,21,aug,127,1,89,4,success,1
31,blue-collar,single,primary,no,26,yes,no,cellular,20,apr,186,3,336,6,failure,0
40,management,married,tertiary,no,-4,yes,no,cellular,28,jul,611,6,-1,0,,0
38,blue-collar,single,secondary,no,-12,yes,yes,,6,jun,245,2,0,0,,0
37,management,married,primary,no,1398,yes,no,cellular,2,feb,99,1,-1,0,,0
39,blue-collar,married,primary,no,1078,yes,no,,27,may,33,1,-1,0,,0
36,blue-collar,married,secondary,no,545,yes,no,cellular,8,apr,271,3,-3,0,,1
42,admin.,single,secondary,no,2524,no,no,cellular,29,jul,105,2,-2,0,,0
42,services,married,secondary,no,141,no,no,cellular,30,jan,213,2,0,0,,0
34,management,married,tertiary,no,-23,no,no,cellular,18,aug,430,6,-1,0,,0
42,entrepreneur,married,secondary,no,994,no,no,,20,jun,107,3,-1,0,,0
53,self-employed,married,primary,no,14,yes,no,,27,may,232,2,1,0,,0
43,technician,married,secondary,no,72,yes,no,cellular,17,apr,56,2,2,0,,0
24,blue-collar,single,secondary,no,1892,yes,no,cellular,6,may,474,4,0,0,,0
54,admin.,divorced,secondary,no,7083,no,no,telephone,17,nov,40,1,-2,0,,0
42,blue-collar,married,secondary,no,52,no,no,,2,jun,378,1,-1,0,,0
30,blue-collar,single,secondary,no,1255,yes,no,cellular,17,apr,194,2,-1,0,,0
46,technician,divorced,secondary,no,21,yes,yes,cellular,19,nov,203,1,113,2,other,0
30,management,married,tertiary,no,1444,no,no,cellular,6,aug,138,4,1,0,,0
32,management,married,tertiary,no,608,yes,yes,,8,may,479,2,-2,0,,0
30,blue-collar,single,secondary,no,140,yes,no,,2,jun,571,4,-1,0,,0
44,technician,married,,yes,-292,yes,yes,telephone,6,may,149,4,-1,0,,0
32,unemployed,single,tertiary,no,740,yes,no,cellular,29,oct,265,1,204,1,other,0
53,management,divorced,tertiary,no,63,yes,no,cellular,15,may,670,1,337,3,failure,1
44,management,married,tertiary,no,89,yes,no,cellular,10,jul,68,1,0,0,,0
43,management,married,tertiary,no,8053,yes,no,,15,may,420,3,-2,0,,0
31,entrepreneur,married,secondary,no,7505,yes,no,cellular,20,nov,330,3,-1,0,,0
29,technician,single,secondary,no,716,yes,no,cellular,18,may,1339,1,0,0,,1
38,blue-collar,married,secondary,no,452,yes,no,cellular,11,may,283,3,-1,0,,0
39,admin.,single,secondary,no,2891,yes,no,,2,jun,65,1,-1,0,,0
49,self-employed,married,tertiary,no,7231,no,no,cellular,29,jul,132,4,-2,0,,0
50,entrepreneur,married,tertiary,no,-137,yes,no,cellular,23,jul,1326,2,-1,0,,1
34,management,married,tertiary,no,18,yes,no,,8,may,217,2,-1,0,,0
59,admin.,divorced,secondary,no,-2,no,yes,cellular,11,jul,63,2,-2,0,,0
55,management,married,tertiary,no,1425,no,no,,12,jun,302,3,-1,0,,0
60,retired,married,primary,no,1556,yes,no,,14,may,932,1,-1,0,,1
26,student,single,tertiary,no,1858,no,no,cellular,6,apr,156,2,-1,0,,0
53,management,married,tertiary,no,2084,no,yes,cellular,27,aug,97,6,-2,0,,0
26,student,single,secondary,no,121,yes,no,,14,may,179,2,-1,0,,0
32,admin.,single,tertiary,no,3164,no,no,cellular,5,feb,65,2,242,1,other,0
28,management,single,tertiary,no,1928,no,no,cellular,7,jul,451,1,1,0,,0
35,technician,divorced,secondary,no,-869,yes,no,cellular,14,jul,178,4,-3,0,,0
39,services,married,secondary,no,5547,yes,no,cellular,20,nov,151,1,-1,0,,0
52,services,divorced,secondary,no,2452,no,no,telephone,21,nov,74,1,120,1,failure,0
50,blue-collar,married,,no,430,no,no,cellular,20,aug,186,2,-1,0,,0
55,blue-collar,married,secondary,no,1747,yes,no,cellular,5,feb,448,1,267,1,failure,0
34,technician,married,secondary,no,282,yes,no,cellular,9,dec,264,1,183,3,success,1
66,housemaid,married,primary,no,1251,no,no,cellular,17,dec,722,3,0,0,,1
59,blue-collar,married,primary,no,2826,no,no,,20,jun,81,3,0,0,,0
42,blue-collar,married,secondary,no,3093,yes,yes,cellular,11,may,429,2,-1,0,,0
55,technician,married,,no,610,yes,no,cellular,29,jan,243,2,1,0,,0
31,management,single,tertiary,no,154,yes,no,cellular,5,aug,285,1,-3,0,,0
47,admin.,married,secondary,no,4461,no,no,telephone,19,nov,58,2,0,0,,0
26,technician,married,tertiary,no,3803,yes,no,,13,may,108,1,-2,0,,0
30,blue-collar,single,secondary,no,265,yes,no,cellular,9,jul,366,1,-1,0,,0
30,technician,married,secondary,no,2306,no,yes,telephone,19,nov,44,1,0,0,,0
36,blue-collar,married,secondary,no,-25,yes,yes,cellular,18,may,13,8,-2,0,,0
30,admin.,divorced,secondary,no,120,yes,yes,cellular,18,nov,118,2,194,1,failure,0
28,student,married,tertiary,no,800,yes,no,cellular,25,may,326,1,-1,0,,0
40,services,single,secondary,no,873,yes,no,telephone,17,nov,73,1,-3,0,,0
35,self-employed,married,tertiary,no,1183,yes,yes,cellular,15,apr,218,2,183,5,failure,0
33,student,single,,no,2390,no,no,cellular,2,aug,307,1,109,4,failure,0
34,management,divorced,tertiary,no,20,yes,no,cellular,5,may,107,1,361,3,other,0
36,admin.,married,secondary,no,50,yes,no,cellular,24,apr,84,2,-2,0,,0
40,technician,single,secondary,no,827,yes,yes,cellular,29,jan,153,2,245,3,failure,0
36,blue-collar,married,primary,no,870,no,no,cellular,13,may,1508,1,344,8,failure,1
45,blue-collar,married,primary,no,203,yes,yes,cellular,29,jul,114,2,0,0,,0
53,self-employed,married,tertiary,no,150,yes,no,cellular,7,may,82,1,342,1,other,0
41,admin.,divorced,secondary,no,298,no,no,,19,jun,94,1,0,0,,0
35,technician,divorced,secondary,no,2804,yes,no,cellular,2,feb,228,1,-1,0,,0
55,retired,married,primary,no,379,no,yes,cellular,10,jul,133,1,0,0,,0
35,technician,single,secondary,no,425,yes,no,cellular,13,may,498,2,345,3,failure,1
32,management,divorced,tertiary,no,236,no,yes,cellular,15,jul,822,4,-1,0,,1
42,admin.,single,primary,no,619,yes,no,,29,may,168,3,0,0,,0
47,services,married,secondary,no,616,no,no,cellular,26,aug,139,4,-1,0,,0
52,admin.,married,primary,no,313,yes,no,,7,may,293,2,-1,0,,0
52,admin.,divorced,secondary,no,1406,no,no,cellular,17,jul,114,1,0,0,,0
36,management,married,tertiary,no,1401,no,no,cellular,7,aug,66,2,-2,0,,0
39,management,married,tertiary,no,647,no,no,cellular,26,may,211,2,390,2,success,0
33,admin.,single,secondary,no,275,no,no,cellular,3,feb,512,3,6,13,other,0
53,technician,married,,no,611,no,no,,17,jun,197,6,-1,0,,0
43,management,single,secondary,no,2993,no,no,,20,jun,29,4,-1,0,,0
47,admin.,married,secondary,no,-1103,yes,yes,cellular,31,jul,148,4,1,0,,0
50,blue-collar,married,,no,2060,no,no,cellular,12,aug,162,2,-1,0,,0
27,technician,single,tertiary,no,3100,no,yes,cellular,28,jan,386,1,-2,0,,0
37,blue-collar,married,secondary,no,721,yes,no,cellular,14,may,139,1,-2,0,,0
46,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,may,276,2,-1,0,,0
62,retired,married,tertiary,no,4668,yes,no,cellular,15,oct,75,1,-1,0,,0
45,blue-collar,married,secondary,no,1151,no,no,cellular,21,aug,170,6,-1,0,,0
46,technician,married,secondary,yes,318,no,no,,7,may,55,3,-2,0,,0
58,technician,married,primary,no,4034,no,no,,20,jun,105,3,0,0,,0
33,services,married,secondary,no,358,no,no,cellular,12,nov,255,1,92,4,failure,1
40,blue-collar,married,primary,no,1145,yes,no,,21,may,90,1,-2,0,,0
22,blue-collar,single,primary,no,3134,yes,no,,28,may,107,2,0,0,,0
33,services,single,secondary,no,1961,yes,no,cellular,17,apr,241,3,330,2,failure,0
40,blue-collar,single,primary,no,455,yes,no,cellular,8,apr,591,4,330,1,failure,0
32,services,divorced,secondary,no,1134,yes,no,,21,may,487,1,-1,0,,0
27,admin.,single,secondary,no,180,no,yes,cellular,7,jul,96,3,-1,0,,0
54,admin.,divorced,secondary,no,-425,yes,yes,cellular,10,jul,159,1,-1,0,,0
45,management,married,tertiary,no,1519,no,no,cellular,30,jun,159,1,-1,0,,0
47,management,divorced,tertiary,no,2095,no,yes,cellular,21,jul,360,1,0,0,,0
33,technician,married,tertiary,no,971,no,no,cellular,12,aug,172,2,-1,0,,0
41,services,married,secondary,no,4308,yes,no,,12,jun,109,1,-1,0,,0
44,services,married,secondary,no,1891,yes,no,cellular,6,may,178,1,322,3,failure,0
37,management,married,tertiary,no,-1898,yes,no,cellular,21,jul,191,1,-2,0,,0
34,admin.,married,secondary,no,1514,yes,yes,cellular,8,jul,187,2,81,4,other,0
35,technician,single,tertiary,no,296,no,no,cellular,13,aug,713,2,-3,0,,0
35,management,single,tertiary,no,758,no,no,cellular,4,aug,85,1,2,6,other,0
31,technician,married,secondary,no,-25,yes,yes,cellular,28,jan,69,1,224,9,other,0
31,management,married,tertiary,no,-24,yes,yes,cellular,28,jul,666,8,-3,0,,1
51,blue-collar,married,primary,no,-33,no,no,telephone,29,aug,161,4,-2,0,,0
45,admin.,divorced,tertiary,no,1515,no,no,cellular,28,jul,366,4,1,0,,1
32,blue-collar,married,primary,no,206,no,no,cellular,9,jul,91,1,-2,0,,0
36,blue-collar,married,primary,no,430,yes,no,,12,jun,278,1,-1,0,,0
31,technician,single,tertiary,no,1568,no,no,cellular,2,feb,157,1,0,0,,0
32,blue-collar,married,secondary,no,853,yes,no,cellular,14,may,23,8,367,6,failure,0
47,blue-collar,married,secondary,no,5317,yes,no,,15,may,325,1,-2,0,,0
39,blue-collar,married,secondary,no,589,yes,no,,6,may,97,2,0,0,,0
49,blue-collar,married,tertiary,no,1809,no,no,,12,jun,753,1,-1,0,,0
33,blue-collar,married,secondary,no,-304,yes,yes,,27,may,171,1,0,0,,0
28,blue-collar,married,primary,no,-527,yes,no,cellular,8,jul,245,3,0,0,,0
34,self-employed,married,tertiary,no,7661,no,no,cellular,20,nov,223,1,-2,0,,0
56,retired,divorced,secondary,no,-932,yes,no,cellular,10,jul,469,1,1,0,,0
58,blue-collar,married,secondary,no,1463,yes,no,cellular,8,jul,145,4,0,0,,0
45,admin.,married,secondary,no,323,yes,no,cellular,13,may,132,2,-2,0,,0
38,technician,single,secondary,no,439,yes,no,,20,jun,37,5,-1,0,,0
30,blue-collar,divorced,primary,no,2564,yes,no,cellular,11,may,50,1,350,3,failure,0
23,admin.,single,tertiary,no,30,no,no,cellular,5,mar,168,2,1,0,,0
48,housemaid,divorced,primary,no,2519,no,no,,18,jun,51,4,-3,0,,0
39,self-employed,single,tertiary,no,3970,no,no,cellular,30,jul,121,3,-1,0,,0
29,management,single,tertiary,no,693,yes,no,,9,may,197,3,-2,0,,0
58,housemaid,married,primary,no,388,no,no,,9,jun,181,1,-3,0,,0
33,technician,single,secondary,no,270,yes,no,cellular,20,nov,426,1,-1,0,,0
38,management,single,tertiary,no,1716,yes,no,,21,may,144,1,-1,0,,0
41,technician,single,secondary,no,137,no,no,cellular,20,aug,746,7,-3,0,,0
40,blue-collar,married,primary,no,266,yes,no,cellular,7,jul,106,3,0,0,,0
52,blue-collar,married,tertiary,no,298,yes,no,,7,may,57,1,0,0,,0
28,technician,single,tertiary,no,1068,yes,no,,26,may,295,1,-1,0,,0
84,retired,married,primary,no,1822,no,no,telephone,30,oct,61,3,0,0,,0
38,management,married,secondary,no,16242,yes,no,cellular,21,nov,141,3,-3,0,,0
56,unemployed,divorced,secondary,no,751,no,no,,6,jun,180,2,-2,0,,0
30,blue-collar,single,secondary,no,779,no,yes,cellular,29,jan,193,1,0,0,,0
51,services,married,primary,no,42,no,yes,cellular,24,jul,148,2,-2,0,,0
35,blue-collar,married,primary,no,-339,yes,no,cellular,11,may,79,1,349,1,failure,0
50,admin.,married,primary,no,223,yes,no,cellular,13,may,239,2,298,5,failure,0
33,services,married,secondary,no,242,no,no,cellular,29,aug,150,2,0,0,,0
35,admin.,divorced,secondary,no,167,no,yes,cellular,8,jul,194,1,0,0,,0
45,blue-collar,married,primary,no,328,yes,no,,19,jun,62,1,0,0,,0
61,retired,married,secondary,no,1009,no,no,cellular,27,oct,276,1,92,5,success,0
59,retired,married,primary,yes,-464,no,yes,,6,jun,249,1,-3,0,,0
41,management,married,tertiary,no,1717,no,yes,cellular,30,jul,700,2,0,0,,0
45,services,married,secondary,no,1059,no,no,cellular,22,aug,214,6,1,0,,0
37,admin.,married,secondary,no,129,no,no,cellular,17,nov,44,2,-2,0,,0
57,unemployed,married,secondary,no,843,no,no,telephone,19,nov,43,2,-1,0,,0
37,management,married,tertiary,no,667,no,no,,6,jun,229,1,-1,0,,0
32,management,single,tertiary,no,651,yes,yes,cellular,20,apr,147,2,0,0,,0
42,management,married,tertiary,no,-430,no,no,,3,jun,291,3,-1,0,,0
50,blue-collar,married,,no,65,no,no,telephone,27,jan,197,3,-2,0,,0
42,blue-collar,single,secondary,no,1299,yes,no,,18,jun,350,4,-1,0,,0
31,technician,single,secondary,no,184,yes,no,,3,jun,340,2,-1,0,,0
43,services,divorced,secondary,no,-61,yes,no,,6,may,124,2,0,0,,0
30,admin.,divorced,secondary,no,109,yes,no,cellular,24,jul,130,1,-1,0,,0
48,self-employed,married,secondary,no,116,no,no,cellular,21,aug,139,8,-4,0,,0
56,retired,divorced,primary,no,1200,no,no,cellular,30,jul,37,2,-4,0,,0
59,management,married,tertiary,no,266,no,no,cellular,8,jul,431,2,-1,0,,0
28,management,single,tertiary,no,1142,yes,no,,26,may,147,1,-2,0,,0
48,blue-collar,married,primary,no,1889,yes,no,,20,jun,11,3,-1,0,,0
51,management,married,tertiary,no,-725,no,no,cellular,18,jul,79,2,-1,0,,0
57,retired,divorced,secondary,no,-687,yes,no,cellular,13,may,214,1,352,2,failure,0
33,management,divorced,tertiary,no,943,yes,no,,15,may,280,9,-1,0,,0
36,technician,married,tertiary,no,104,yes,yes,cellular,10,feb,89,1,85,1,failure,0
33,management,married,tertiary,no,77,yes,no,cellular,21,jul,854,1,-1,0,,0
36,services,single,secondary,no,-75,yes,no,,8,may,290,1,-1,0,,0
58,unemployed,married,primary,no,4989,no,no,telephone,4,feb,182,3,-3,0,,0
57,management,married,secondary,no,75,no,yes,telephone,4,feb,134,1,0,0,,0
53,admin.,married,secondary,no,1849,no,no,telephone,15,dec,478,1,193,1,failure,1
45,management,married,tertiary,no,101,yes,no,cellular,16,jul,202,1,-1,0,,0
27,admin.,divorced,secondary,no,17,no,yes,,3,jul,478,1,0,0,,0
35,admin.,married,secondary,no,306,no,no,cellular,9,jul,203,2,-3,0,,0
49,admin.,married,primary,no,648,yes,yes,cellular,1,apr,283,2,225,4,other,0
32,management,single,tertiary,no,564,yes,no,cellular,13,may,86,3,-2,0,,0
60,housemaid,married,primary,no,-1,no,no,cellular,14,aug,242,1,1,0,,0
26,admin.,single,secondary,no,442,yes,no,cellular,18,may,302,2,-1,0,,0
47,management,married,tertiary,no,4844,no,no,cellular,6,jul,92,3,341,3,failure,0
33,management,single,tertiary,no,855,yes,no,cellular,19,nov,575,1,-2,0,,0
45,technician,divorced,secondary,no,99,yes,no,cellular,22,aug,57,3,0,0,,0
40,management,married,tertiary,no,1018,yes,no,cellular,22,jul,92,2,-1,0,,0
30,blue-collar,married,primary,no,-20,no,no,cellular,23,dec,285,1,205,1,success,1
34,housemaid,married,secondary,no,44,yes,no,,30,oct,148,1,1,0,,1
37,management,single,tertiary,no,-521,no,no,cellular,26,aug,231,4,-2,0,,0
56,management,divorced,tertiary,no,506,no,no,cellular,9,feb,111,2,201,3,other,0
58,retired,married,primary,no,748,no,no,,20,jun,83,2,-1,0,,0
36,self-employed,single,tertiary,no,4897,no,no,,9,jun,1138,3,0,0,,1
65,retired,married,primary,no,3733,no,no,cellular,7,apr,42,3,-1,0,,0
40,blue-collar,married,primary,no,80,yes,no,,6,may,119,1,-1,0,,0
27,technician,single,secondary,no,-554,yes,no,cellular,25,jul,142,8,-1,0,,0
57,retired,married,primary,yes,-1488,yes,no,,2,jun,325,5,-1,0,,0
36,self-employed,married,tertiary,no,12125,no,no,telephone,21,nov,148,1,-1,0,,0
57,entrepreneur,married,,no,20598,no,no,telephone,31,jul,30,2,0,0,,0
44,management,single,tertiary,no,-30,no,yes,cellular,14,jul,288,3,1,0,,0
33,management,married,secondary,no,144,yes,no,telephone,5,feb,124,3,259,15,other,0
60,services,married,secondary,no,568,yes,no,cellular,3,feb,33,7,265,5,other,0
43,management,married,primary,no,152,no,no,,20,jun,181,4,-1,0,,0
32,blue-collar,single,secondary,no,1052,yes,yes,,30,may,63,2,0,0,,0
36,blue-collar,single,secondary,no,2221,yes,no,cellular,20,nov,282,2,0,0,,0
33,blue-collar,married,secondary,no,1764,yes,yes,,9,may,141,1,-3,0,,0
31,blue-collar,single,tertiary,no,81,yes,yes,,6,may,385,1,0,0,,0
37,management,single,tertiary,no,6187,yes,no,cellular,21,nov,14,9,0,0,,0
30,technician,single,tertiary,no,57,no,no,cellular,21,aug,301,1,-1,0,,0
45,technician,married,tertiary,no,562,yes,no,,16,jun,330,2,-1,0,,0
49,admin.,married,secondary,no,-19,no,no,cellular,30,apr,549,1,2,0,,1
44,self-employed,divorced,secondary,no,559,yes,no,cellular,8,apr,242,1,0,0,,0
37,,single,secondary,no,73,yes,no,,27,may,139,1,1,0,,0
61,retired,married,primary,no,-8,yes,yes,telephone,18,aug,277,13,-3,0,,0
56,blue-collar,married,primary,no,133,no,yes,cellular,8,jul,189,1,-2,0,,0
22,services,single,secondary,no,131,no,no,cellular,16,oct,258,1,0,0,,1
28,services,single,secondary,no,183,no,no,cellular,12,jan,387,1,195,1,other,1
84,retired,married,primary,no,1759,no,no,telephone,26,aug,186,1,-1,0,,0
44,admin.,single,secondary,no,-3,yes,no,cellular,20,nov,529,1,-1,0,,0
36,blue-collar,single,secondary,no,3618,no,no,,12,nov,72,1,378,1,success,1
34,management,married,tertiary,no,649,no,no,telephone,11,nov,490,1,-1,0,,1
53,services,married,secondary,no,154,yes,no,cellular,19,aug,27,17,-1,0,,0
60,retired,divorced,secondary,no,1710,yes,no,,26,may,149,6,-3,0,,0
38,housemaid,married,tertiary,no,5638,yes,no,,30,may,35,1,-3,0,,0
26,blue-collar,single,secondary,no,-11,no,no,telephone,28,jul,51,2,-1,0,,0
48,management,married,,no,588,no,no,,9,jun,154,2,-1,0,,0
60,entrepreneur,married,secondary,no,1366,no,no,,20,jun,589,6,0,0,,0
40,blue-collar,single,secondary,no,3578,yes,no,cellular,10,jul,266,1,0,0,,0
45,housemaid,divorced,secondary,no,11,yes,no,cellular,28,jan,282,1,0,0,,0
55,blue-collar,married,secondary,no,815,yes,no,,14,may,143,1,-2,0,,0
38,technician,married,,no,87,yes,yes,,8,may,18,2,-1,0,,0
72,admin.,married,primary,no,2269,no,no,cellular,12,jul,199,6,123,6,other,0
46,technician,married,secondary,no,72,yes,yes,,16,jun,90,3,-1,0,,0
30,services,single,secondary,no,104,no,no,cellular,28,jan,136,1,0,0,,0
45,management,married,primary,no,1507,no,no,cellular,31,jul,86,4,0,0,,0
46,management,married,tertiary,no,2726,no,no,cellular,13,nov,180,3,91,4,success,0
32,technician,divorced,secondary,no,1109,yes,no,,12,may,296,2,-2,0,,0
37,management,single,tertiary,no,782,no,no,cellular,5,may,29,4,348,1,failure,0
31,admin.,single,secondary,no,31,yes,no,cellular,11,may,361,1,369,1,other,0
53,blue-collar,married,primary,no,-1479,yes,no,,23,may,172,2,1,0,,0
28,management,single,tertiary,no,531,no,no,cellular,2,jul,284,1,-2,0,,0
29,admin.,married,secondary,no,327,yes,no,,30,may,202,2,-1,0,,0
47,blue-collar,divorced,secondary,no,-321,no,yes,cellular,5,feb,49,2,0,0,,0
34,technician,single,secondary,no,1243,yes,no,cellular,22,jul,168,2,159,8,other,1
41,technician,married,tertiary,no,-757,yes,yes,,23,may,145,1,0,0,,0
38,blue-collar,single,secondary,no,407,no,yes,cellular,15,jul,260,5,0,0,,0
37,management,married,secondary,no,72,no,no,cellular,21,aug,92,13,-1,0,,0
46,blue-collar,married,secondary,no,887,no,no,cellular,29,aug,341,2,-1,0,,0
59,retired,married,secondary,no,296,no,yes,cellular,18,nov,118,1,1,0,,0
44,student,single,,no,5100,no,no,,20,jun,16,5,-1,0,,0
57,technician,divorced,secondary,no,117,no,yes,,16,jun,420,4,0,0,,0
33,blue-collar,married,secondary,yes,-439,yes,yes,cellular,14,jul,334,2,-1,0,,0
26,technician,single,secondary,no,0,no,no,cellular,8,jul,362,2,-1,0,,0
41,blue-collar,married,primary,no,197,yes,yes,,2,jun,664,2,0,0,,1
43,entrepreneur,divorced,secondary,no,3788,yes,no,cellular,9,jun,62,2,203,3,failure,0
37,entrepreneur,married,tertiary,no,1062,yes,no,cellular,16,jul,294,2,-1,0,,0
73,retired,divorced,secondary,no,1072,no,no,cellular,7,aug,393,2,-2,0,,0
57,technician,divorced,primary,no,16,yes,no,cellular,8,may,326,2,368,2,failure,0
32,management,married,tertiary,no,1251,yes,no,cellular,15,may,250,1,-1,0,,0
37,admin.,married,secondary,no,103,yes,no,,29,may,114,2,1,0,,0
31,technician,single,tertiary,no,1866,no,yes,,21,may,389,1,-2,0,,0
57,management,married,tertiary,no,424,no,yes,,15,may,262,4,-2,0,,0
56,admin.,married,secondary,no,402,no,no,cellular,20,apr,277,1,-2,0,,0
44,admin.,married,secondary,no,223,no,no,cellular,3,nov,292,1,-1,0,,1
25,management,single,tertiary,no,1295,no,no,cellular,12,mar,82,1,-2,0,,0
38,technician,married,secondary,no,737,yes,no,,27,may,268,2,2,0,,0
41,blue-collar,married,secondary,no,557,yes,yes,,30,may,205,2,0,0,,0
57,technician,married,secondary,no,2569,no,no,cellular,14,aug,471,2,0,0,,0
42,services,married,secondary,no,-168,no,no,cellular,14,may,338,4,-2,0,,0
30,technician,single,tertiary,no,135,no,no,cellular,13,aug,113,3,-2,0,,0
58,blue-collar,married,primary,no,15,yes,no,cellular,9,feb,95,6,264,3,failure,0
36,,single,primary,no,3392,no,no,telephone,10,jul,149,10,-2,0,,0
29,management,married,tertiary,no,5,yes,yes,,16,may,49,1,0,0,,0
56,blue-collar,married,primary,no,8074,no,no,cellular,14,aug,1233,4,-2,0,,1
32,services,married,secondary,no,16,yes,no,cellular,25,jul,84,10,-2,0,,0
34,blue-collar,married,secondary,no,257,yes,no,cellular,18,may,513,1,-3,0,,1
54,management,married,primary,no,872,yes,no,,13,may,192,1,0,0,,0
44,blue-collar,married,primary,no,409,yes,no,,2,jun,322,5,0,0,,0
38,services,divorced,secondary,no,42,yes,no,,17,jun,58,2,-2,0,,0
45,blue-collar,married,secondary,no,518,yes,no,,17,jun,257,3,0,0,,0
29,blue-collar,married,secondary,no,-33,yes,yes,cellular,15,may,246,1,-2,0,,0
30,management,single,tertiary,no,3509,no,no,cellular,12,mar,1210,2,-2,0,,1
47,technician,married,secondary,no,192,yes,no,cellular,24,jul,209,1,0,0,,0
46,housemaid,divorced,primary,no,145,no,no,,19,jun,168,1,0,0,,0
25,student,single,secondary,no,768,yes,no,,19,jun,170,1,2,0,,0
38,admin.,married,secondary,no,-684,no,no,,16,may,318,1,0,0,,0
44,entrepreneur,divorced,secondary,no,-156,yes,no,,2,jun,65,6,-4,0,,0
50,entrepreneur,married,tertiary,no,246,no,no,telephone,30,jul,1090,4,0,0,,1
47,retired,divorced,secondary,no,-167,no,yes,,23,jul,110,1,0,0,,0
42,blue-collar,single,secondary,no,-159,yes,no,cellular,15,jul,176,3,0,0,,0
33,technician,single,secondary,no,1974,yes,no,,2,jun,62,9,0,0,,0
74,retired,married,secondary,no,9462,no,no,cellular,21,apr,211,1,-1,0,,1
59,retired,married,tertiary,no,301,no,yes,,11,jun,62,5,-2,0,,0
63,retired,married,secondary,no,580,no,no,cellular,19,oct,147,2,-1,0,,0
35,technician,divorced,tertiary,no,1728,yes,yes,cellular,17,nov,69,1,168,16,other,0
28,technician,single,secondary,no,180,yes,no,cellular,18,feb,422,2,0,0,,1
49,management,married,secondary,no,38,no,no,cellular,19,aug,142,2,-3,0,,0
33,services,divorced,secondary,no,1113,yes,no,cellular,15,may,608,1,174,2,failure,0
43,technician,single,,no,11101,no,no,cellular,23,oct,477,1,74,2,success,1
58,blue-collar,divorced,primary,no,834,no,no,telephone,3,feb,294,1,-1,0,,0
39,blue-collar,married,primary,no,186,yes,no,cellular,13,may,285,1,-2,0,,0
43,admin.,single,secondary,no,757,yes,no,cellular,21,aug,127,1,89,4,success,1
36,management,married,tertiary,no,9236,yes,yes,cellular,19,nov,106,2,-1,0,,0
42,management,married,tertiary,no,27756,no,no,cellular,12,may,173,2,90,5,success,1
34,admin.,single,secondary,no,-7,yes,no,,27,may,202,2,-1,0,,0
49,blue-collar,married,primary,no,2552,no,yes,cellular,29,jul,52,5,-2,0,,0
31,blue-collar,single,secondary,no,927,yes,no,cellular,14,may,480,1,343,2,success,1
43,admin.,divorced,secondary,no,127,yes,no,cellular,7,may,278,3,357,2,failure,0
39,services,married,secondary,no,46,no,no,,5,jun,251,1,-1,0,,0
49,blue-collar,married,secondary,no,-70,no,no,,17,jun,149,3,0,0,,0
39,technician,single,tertiary,no,1523,yes,no,cellular,28,aug,13,8,0,0,,0
36,services,single,secondary,no,433,yes,yes,,17,jun,81,2,-2,0,,0
45,management,married,secondary,no,54,yes,no,cellular,19,nov,160,1,187,2,failure,0
45,unemployed,divorced,primary,yes,-186,yes,yes,,1,jul,94,1,0,0,,0
53,blue-collar,married,primary,no,338,yes,no,,3,jun,381,1,0,0,,0
56,entrepreneur,divorced,tertiary,no,392,no,no,cellular,21,nov,64,4,-3,0,,0
50,services,married,,no,1666,no,no,telephone,29,jul,159,2,-3,0,,0
31,management,single,tertiary,no,798,yes,no,cellular,4,may,101,2,12,3,failure,0
45,self-employed,married,secondary,no,735,no,no,cellular,30,apr,78,2,175,1,success,0
42,blue-collar,married,primary,no,819,yes,no,,7,may,170,2,0,0,,0
55,admin.,married,secondary,no,299,yes,no,,14,may,216,1,-1,0,,0
50,blue-collar,married,secondary,no,4003,no,no,,30,jun,168,4,-1,0,,0
50,admin.,married,secondary,no,667,no,no,cellular,14,aug,115,4,-2,0,,0
32,housemaid,married,primary,no,2655,no,no,cellular,18,aug,778,9,0,0,,0
45,admin.,divorced,primary,no,415,yes,no,cellular,22,apr,147,1,180,1,success,1
26,blue-collar,single,secondary,no,342,yes,no,,26,may,167,5,0,0,,0
38,management,married,tertiary,no,1201,yes,yes,cellular,5,jun,79,2,122,1,failure,0
45,services,divorced,secondary,no,-24,yes,yes,cellular,21,nov,175,1,192,1,failure,0
52,blue-collar,married,secondary,no,5267,no,yes,cellular,22,jul,1033,3,0,0,,0
35,services,married,secondary,no,2729,no,no,,20,jun,8,10,-1,0,,0
46,technician,married,secondary,no,-6,no,no,,6,jun,183,2,1,0,,0
37,technician,married,tertiary,yes,-670,yes,yes,cellular,11,aug,284,3,-2,0,,0
27,blue-collar,single,secondary,no,-8,no,no,,14,may,71,2,-1,0,,0
52,admin.,married,secondary,no,99,yes,no,,7,may,120,1,-2,0,,0
39,blue-collar,single,primary,no,1507,yes,no,,9,jun,139,1,0,0,,0
45,services,divorced,secondary,no,-36,no,yes,cellular,30,jan,90,1,1,0,,0
30,management,divorced,secondary,no,-285,yes,yes,cellular,19,aug,166,2,-1,0,,0
