age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
43,management,married,tertiary,no,28,yes,no,cellular,20,nov,73,1,-1,0,,0
35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,123,1,-1,0,,0
40,blue-collar,married,primary,no,-108,yes,no,,19,jun,149,3,-1,0,,0
30,blue-collar,married,secondary,no,664,no,yes,telephone,14,may,57,1,-1,0,,0
73,retired,married,secondary,no,1292,no,no,cellular,3,apr,420,1,-1,0,,0
41,technician,married,secondary,no,-378,yes,no,cellular,5,feb,361,1,253,2,failure,0
26,blue-collar,married,secondary,yes,20,yes,no,,8,may,200,1,-1,0,,0
42,management,married,tertiary,no,3038,no,no,cellular,18,aug,693,7,-1,0,,1
30,student,married,tertiary,no,324,no,no,cellular,25,aug,585,4,-1,0,,0
36,blue-collar,married,,no,1023,yes,no,cellular,4,feb,184,2,-1,0,,0
57,unemployed,divorced,secondary,no,753,no,no,cellular,21,jul,730,8,-1,0,,0
38,admin.,divorced,secondary,no,407,yes,yes,cellular,18,feb,146,1,183,1,failure,0
32,technician,married,secondary,no,659,no,yes,cellular,28,jul,446,2,-1,0,,0
59,management,single,tertiary,no,684,no,no,cellular,13,aug,48,13,-1,0,,0
45,technician,married,secondary,no,2020,yes,no,cellular,9,jul,55,1,-1,0,,1
35,admin.,married,secondary,no,5270,no,no,,16,jun,110,8,-1,0,,0
34,blue-collar,married,primary,no,6575,yes,no,,26,may,405,4,-1,0,,1
37,unemployed,single,secondary,no,443,no,no,cellular,29,jan,1600,1,-1,0,,1
37,management,married,tertiary,no,655,no,no,,28,may,244,3,-1,0,,0
30,management,single,tertiary,no,565,yes,no,cellular,26,oct,104,1,-1,0,,0
37,admin.,married,secondary,no,176,yes,no,cellular,5,may,147,2,347,1,failure,0
58,,married,secondary,no,208,no,no,cellular,8,aug,121,2,-1,0,,0
49,blue-collar,married,primary,no,418,no,no,cellular,18,aug,1559,7,-1,0,,0
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,91,2,185,1,success,1
58,entrepreneur,married,tertiary,no,6384,no,no,cellular,19,nov,90,3,-1,0,,0
53,blue-collar,married,secondary,no,427,no,yes,cellular,14,aug,360,4,-1,0,,0
35,admin.,married,,no,1055,no,no,cellular,2,mar,59,2,-1,0,,0
50,self-employed,married,secondary,no,36,no,no,cellular,13,aug,104,10,-1,0,,0
27,technician,single,secondary,no,0,no,no,cellular,31,jul,13,3,-1,0,,0
44,blue-collar,single,primary,no,38,yes,no,cellular,5,may,157,4,-1,0,,0
51,blue-collar,married,primary,no,1127,yes,no,,6,may,47,1,-1,0,,0
44,management,single,tertiary,no,1206,no,no,cellular,9,jul,160,2,-1,0,,0
34,management,single,tertiary,no,2570,no,no,,28,may,190,3,-1,0,,1
50,blue-collar,divorced,primary,no,134,no,no,,8,may,263,2,-1,0,,0
60,housemaid,married,primary,no,1163,no,no,cellular,30,apr,470,8,-1,0,,1
39,retired,married,secondary,no,439,no,no,,20,may,56,1,-1,0,,0
36,blue-collar,married,secondary,no,1797,yes,yes,,20,may,185,2,-1,0,,0
35,technician,divorced,secondary,no,103,yes,no,cellular,21,jul,304,1,-1,0,,0
34,admin.,married,secondary,no,-191,yes,no,cellular,17,jul,156,6,-1,0,,0
57,blue-collar,married,primary,no,249,yes,no,,5,may,164,1,-1,0,,0
38,blue-collar,married,secondary,no,6994,yes,no,telephone,8,apr,169,1,139,2,failure,0
41,management,married,primary,no,-417,yes,no,,8,may,51,3,-1,0,,0
52,services,divorced,secondary,no,3204,no,no,cellular,19,nov,77,1,-1,0,,1
67,retired,married,,no,714,no,no,cellular,9,sep,372,1,-1,0,,0
58,blue-collar,married,secondary,no,371,no,no,cellular,22,aug,73,2,-1,0,,0
29,blue-collar,married,primary,no,220,yes,no,,4,jun,187,2,-1,0,,0
30,blue-collar,single,secondary,no,522,no,no,cellular,6,feb,197,3,-1,0,,0
25,management,single,tertiary,no,219,no,no,cellular,30,apr,458,1,-1,0,,1
38,blue-collar,married,secondary,no,1403,no,no,,19,jun,146,2,-1,0,,0
35,management,married,tertiary,no,222,yes,no,cellular,18,nov,187,2,-1,0,,0
31,blue-collar,married,secondary,no,0,no,yes,telephone,15,jul,275,2,-1,0,,0
30,admin.,single,secondary,no,1473,yes,no,cellular,20,apr,401,1,-1,0,,0
42,unemployed,single,,no,3274,yes,no,cellular,16,feb,137,1,-1,0,,1
36,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,-1,0,,0
47,blue-collar,married,secondary,no,581,yes,no,cellular,26,aug,79,6,-1,0,,0
27,student,single,secondary,no,274,no,no,cellular,27,may,283,1,-1,0,,0
46,entrepreneur,married,tertiary,no,193,yes,no,cellular,7,may,201,8,-1,0,,0
34,management,single,tertiary,no,2835,yes,no,cellular,12,aug,107,2,-1,0,,0
56,blue-collar,married,primary,no,0,no,no,,17,jun,82,2,-1,0,,0
58,services,married,primary,no,2946,yes,no,cellular,14,may,467,1,-1,0,,1
37,blue-collar,married,primary,no,-196,yes,no,,26,may,166,2,-1,0,,0
54,self-employed,divorced,secondary,no,1016,yes,no,cellular,21,nov,643,3,-1,0,,0
53,technician,married,secondary,no,144,no,no,cellular,21,aug,282,4,-1,0,,0
38,blue-collar,married,primary,no,54,yes,no,,8,may,180,1,-1,0,,0
37,management,married,tertiary,no,489,yes,no,cellular,3,apr,246,2,133,6,failure,0
39,management,married,tertiary,no,1007,yes,no,cellular,7,jul,86,2,-1,0,,0
37,self-employed,married,tertiary,no,2084,yes,no,,21,may,137,2,-1,0,,1
41,blue-collar,divorced,secondary,no,927,yes,no,cellular,20,nov,343,2,-1,0,,0
55,admin.,married,tertiary,no,59,yes,no,cellular,11,may,51,1,305,1,failure,0
34,technician,single,secondary,no,2660,yes,no,cellular,15,apr,158,2,329,1,failure,1
31,blue-collar,single,secondary,no,0,yes,no,,6,may,273,2,-1,0,,0
42,technician,divorced,secondary,no,-280,yes,no,,26,may,258,1,-1,0,,0
60,retired,married,secondary,no,3570,no,no,telephone,28,jul,112,2,-1,0,,1
41,blue-collar,married,secondary,no,-256,yes,no,,3,jun,147,2,-1,0,,0
36,blue-collar,married,secondary,no,80,yes,yes,cellular,5,may,234,1,165,4,failure,0
32,admin.,married,secondary,no,-458,no,no,,27,may,143,1,-1,0,,0
29,blue-collar,married,secondary,no,1074,no,no,cellular,2,feb,153,1,-1,0,,0
31,blue-collar,married,secondary,no,1326,yes,no,cellular,7,may,689,1,-1,0,,0
32,entrepreneur,divorced,primary,no,1,yes,yes,cellular,20,nov,476,3,-1,0,,0
43,management,single,tertiary,no,1077,no,yes,telephone,28,aug,48,3,-1,0,,0
31,technician,single,tertiary,no,375,yes,no,,9,may,207,1,-1,0,,0
37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,1
37,technician,married,tertiary,no,4596,yes,no,cellular,6,aug,323,1,91,6,failure,1
26,management,single,tertiary,no,4683,yes,no,cellular,4,may,334,2,180,1,failure,1
57,management,single,,no,5368,yes,no,cellular,21,nov,585,1,-1,0,,1
44,blue-collar,married,,no,1529,yes,no,cellular,30,apr,347,1,-1,0,,1
59,retired,divorced,secondary,no,319,no,no,cellular,24,jul,129,1,-1,0,,0
54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure,1
58,management,single,tertiary,no,2297,no,no,cellular,13,aug,96,2,-1,0,,1
37,management,married,secondary,no,261,no,no,cellular,22,aug,296,3,-1,0,,0
31,technician,married,secondary,no,7369,no,no,cellular,19,aug,204,4,-1,0,,0
44,technician,single,secondary,no,244,yes,no,cellular,12,aug,1735,4,-1,0,,1
45,admin.,married,secondary,no,46,yes,no,cellular,5,may,234,1,-1,0,,0
41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,28,4,other,0
38,technician,single,secondary,no,1711,no,no,telephone,30,sep,234,1,-1,0,,1
48,retired,single,primary,no,119,no,yes,cellular,16,jul,177,1,-1,0,,0
27,blue-collar,single,primary,no,-71,no,yes,cellular,30,jul,70,3,-1,0,,0
29,management,married,tertiary,no,168,yes,no,,28,may,119,1,-1,0,,0
29,management,single,tertiary,no,0,no,no,cellular,29,jul,99,6,-1,0,,0
44,blue-collar,married,primary,no,2470,no,no,telephone,21,jul,19,1,-1,0,,1
32,management,single,tertiary,no,-307,yes,yes,cellular,7,may,447,2,346,2,failure,0
33,entrepreneur,single,tertiary,no,1481,yes,no,cellular,13,may,172,3,173,1,other,0
27,services,single,secondary,no,814,yes,no,cellular,7,may,62,2,-1,0,,0
43,blue-collar,married,secondary,yes,128,yes,no,cellular,3,feb,71,1,-1,0,,0
46,self-employed,married,tertiary,no,1148,no,no,telephone,29,jul,104,2,-1,0,,0
41,management,married,tertiary,no,20,yes,no,cellular,17,nov,99,1,151,2,failure,0
44,blue-collar,married,secondary,no,1495,yes,no,cellular,1,oct,82,1,142,1,failure,0
55,blue-collar,married,secondary,no,840,yes,no,,6,may,310,2,-1,0,,0
33,management,married,tertiary,no,9725,yes,no,,26,may,131,4,-1,0,,1
30,technician,single,secondary,no,316,yes,yes,cellular,30,jan,130,2,2,2,other,0
39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,207,2,276,3,other,1
36,services,married,tertiary,no,260,yes,no,cellular,6,may,167,3,299,2,failure,0
32,management,single,tertiary,no,435,yes,yes,cellular,15,may,676,3,-1,0,,0
40,services,single,secondary,no,856,yes,no,telephone,17,nov,70,1,-1,0,,0
34,management,single,tertiary,no,699,no,no,cellular,26,may,66,1,-1,0,,0
32,management,single,tertiary,no,264,yes,no,,9,may,211,2,-1,0,,0
37,services,single,tertiary,no,223,yes,no,,28,may,25,1,-1,0,,0
36,blue-collar,married,secondary,no,3463,yes,no,telephone,21,nov,29,4,-1,0,,1
41,admin.,single,tertiary,no,982,no,no,cellular,23,jul,105,1,-1,0,,0
32,entrepreneur,married,tertiary,no,28,no,no,cellular,5,aug,287,1,-1,0,,0
44,management,married,tertiary,no,736,no,no,cellular,21,nov,71,9,-1,0,,0
48,management,married,,no,598,no,no,,9,jun,152,2,-1,0,,0
54,housemaid,married,primary,no,1319,yes,no,telephone,23,jul,70,2,-1,0,,0
30,management,single,tertiary,no,3392,yes,no,cellular,17,apr,194,2,-1,0,,0
46,management,single,tertiary,no,655,no,yes,,4,jul,68,1,-1,0,,0
31,management,single,tertiary,no,16,no,no,cellular,20,nov,73,1,-1,0,,0
22,admin.,single,tertiary,no,377,no,no,cellular,5,jun,155,1,-1,0,,0
28,admin.,single,,no,174,no,no,cellular,28,sep,184,1,-1,0,,0
32,management,single,tertiary,no,3981,yes,no,cellular,15,apr,362,1,271,1,failure,1
53,retired,divorced,secondary,no,451,no,yes,cellular,11,aug,277,5,-1,0,,0
35,services,married,secondary,no,1417,yes,no,cellular,14,may,65,3,-1,0,,0
34,blue-collar,divorced,secondary,no,2551,yes,yes,cellular,22,jul,1408,2,-1,0,,1
57,blue-collar,married,primary,no,94,yes,no,telephone,23,jul,103,5,-1,0,,0
32,management,single,secondary,no,416,yes,no,cellular,13,may,290,1,176,2,failure,0
33,services,single,secondary,no,-448,yes,no,cellular,14,may,95,2,-1,0,,0
38,blue-collar,single,primary,no,2198,no,no,cellular,9,feb,269,2,-1,0,,1
50,technician,married,secondary,no,213,yes,yes,,20,jun,87,2,-1,0,,0
58,technician,married,secondary,no,2073,no,no,,2,jun,393,3,-1,0,,1
57,services,married,secondary,no,-37,no,yes,telephone,16,jul,31,6,-1,0,,0
60,admin.,married,,no,1088,yes,no,cellular,26,may,149,1,-1,0,,0
47,management,married,tertiary,no,2475,yes,no,cellular,20,nov,1476,4,-1,0,,1
44,blue-collar,single,secondary,no,712,yes,yes,cellular,6,apr,740,3,-1,0,,1
39,admin.,married,secondary,no,-367,yes,no,cellular,16,apr,667,2,-1,0,,0
44,services,divorced,secondary,no,2586,yes,no,,5,may,160,1,-1,0,,1
49,blue-collar,married,primary,no,3659,yes,no,,7,may,160,1,-1,0,,1
33,admin.,married,secondary,no,1114,yes,no,cellular,14,jul,250,3,-1,0,,0
32,admin.,single,secondary,no,4344,yes,no,cellular,17,nov,79,2,118,3,failure,1
56,admin.,single,secondary,no,2815,yes,no,cellular,11,sep,212,1,-1,0,,1
50,blue-collar,divorced,primary,no,155,yes,yes,cellular,18,nov,58,1,-1,0,,0
31,blue-collar,married,secondary,no,401,no,no,cellular,14,aug,96,3,-1,0,,0
52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,20,nov,653,1,-1,0,,1
28,admin.,single,secondary,no,207,yes,no,cellular,13,may,329,1,-1,0,,0
32,services,married,secondary,no,2796,yes,no,,3,jun,143,8,-1,0,,0
24,student,single,secondary,no,372,yes,no,cellular,17,apr,143,1,-1,0,,0
37,management,married,secondary,no,3175,yes,no,,20,may,168,1,-1,0,,1
49,services,single,secondary,no,178,yes,yes,cellular,29,jan,197,1,-1,0,,0
51,management,married,tertiary,no,1990,no,no,telephone,31,jul,251,5,-1,0,,1
32,management,married,tertiary,no,-55,yes,no,cellular,26,aug,107,4,-1,0,,0
42,housemaid,divorced,secondary,no,1406,yes,no,cellular,22,jul,178,1,-1,0,,0
34,blue-collar,married,secondary,no,406,no,yes,cellular,11,jul,113,2,-1,0,,0
58,housemaid,married,secondary,no,519,no,no,cellular,18,aug,251,4,-1,0,,0
36,admin.,single,tertiary,no,2317,yes,no,cellular,19,nov,56,2,-1,0,,0
38,blue-collar,married,primary,no,15477,no,no,,20,jun,114,2,-1,0,,0
54,services,married,secondary,no,88,yes,no,,13,may,190,1,-1,0,,0
42,management,married,tertiary,no,831,yes,no,cellular,14,jul,455,3,-1,0,,0
35,technician,married,secondary,no,0,no,no,cellular,1,apr,295,1,303,1,other,0
42,services,single,secondary,no,518,yes,no,,6,may,198,1,-1,0,,0
43,entrepreneur,married,primary,no,629,yes,no,cellular,2,feb,70,3,265,4,other,0
29,technician,single,secondary,no,1395,yes,no,,26,may,61,1,-1,0,,0
24,unemployed,single,secondary,no,2573,no,no,cellular,24,may,375,2,-1,0,,1
34,blue-collar,married,secondary,no,7063,yes,no,cellular,13,may,309,1,350,9,failure,1
45,management,married,tertiary,no,203,no,no,,16,jun,202,4,-1,0,,0
33,blue-collar,single,secondary,no,16649,yes,no,cellular,5,feb,173,1,-1,0,,1
54,services,married,secondary,no,472,no,yes,cellular,21,jul,86,4,-1,0,,0
52,management,married,tertiary,no,488,yes,no,cellular,19,nov,60,3,-1,0,,0
45,technician,married,tertiary,no,115,no,no,cellular,16,dec,147,1,194,1,other,0
59,retired,married,secondary,no,1080,no,no,cellular,21,apr,645,2,-1,0,,0
32,blue-collar,single,secondary,no,623,yes,no,cellular,20,apr,539,4,-1,0,,0
50,admin.,married,secondary,no,-130,yes,no,cellular,10,jul,328,1,-1,0,,0
57,technician,married,secondary,no,0,yes,yes,,30,may,200,2,-1,0,,0
50,blue-collar,married,primary,no,1533,yes,no,,5,may,325,2,-1,0,,1
51,admin.,married,secondary,no,21,no,yes,cellular,13,aug,157,2,-1,0,,0
43,blue-collar,married,secondary,no,2374,no,no,cellular,20,apr,316,2,264,2,failure,1
46,technician,married,secondary,no,2501,no,no,cellular,26,may,323,1,-1,0,,1
32,management,single,tertiary,no,0,no,no,cellular,8,aug,282,4,-1,0,,0
39,management,married,tertiary,no,3,yes,no,cellular,7,may,1145,1,170,1,failure,0
46,admin.,married,secondary,no,547,no,yes,cellular,4,aug,114,2,-1,0,,0
30,management,single,tertiary,no,370,no,no,cellular,22,aug,64,2,-1,0,,0
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,81,2,391,3,failure,1
47,blue-collar,divorced,primary,no,1279,yes,no,cellular,6,feb,479,2,-1,0,,0
34,admin.,married,secondary,no,471,yes,no,cellular,8,may,146,3,340,2,failure,0
31,blue-collar,single,secondary,no,-190,yes,no,cellular,6,may,127,2,-1,0,,0
42,admin.,single,,no,22,no,no,,19,jun,246,3,-1,0,,0
55,blue-collar,married,tertiary,no,1341,no,no,cellular,22,aug,46,8,-1,0,,0
25,services,single,secondary,no,642,yes,yes,cellular,4,may,364,2,-1,0,,0
57,entrepreneur,married,secondary,no,2464,no,no,cellular,1,jun,113,1,-1,0,,1
32,blue-collar,married,secondary,no,95,yes,no,telephone,8,may,265,4,337,2,failure,0
53,self-employed,married,tertiary,no,167,yes,no,cellular,7,may,84,1,343,1,other,0
39,blue-collar,single,secondary,yes,0,yes,yes,cellular,6,feb,14,8,-1,0,,0
36,blue-collar,single,primary,no,20,yes,no,,21,may,87,14,-1,0,,0
68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,619,2,92,2,success,1
43,services,married,secondary,no,0,yes,no,,27,may,129,1,-1,0,,0
42,management,single,tertiary,no,-56,yes,no,,20,jun,126,14,-1,0,,0
38,management,married,tertiary,no,980,no,no,,3,jun,662,5,-1,0,,0
37,technician,single,,no,7245,no,no,cellular,20,nov,143,6,-1,0,,0
32,housemaid,married,secondary,no,0,no,no,cellular,21,aug,435,2,-1,0,,0
31,blue-collar,single,secondary,no,-4,yes,no,cellular,15,may,110,1,-1,0,,0
53,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,,0
32,technician,single,secondary,no,40,no,no,cellular,8,aug,419,2,-1,0,,1
32,technician,single,tertiary,no,1527,yes,no,cellular,9,nov,270,1,144,2,failure,1
20,services,single,secondary,no,-103,yes,no,,13,may,180,1,-1,0,,0
32,services,married,secondary,no,162,yes,no,,14,may,297,2,-1,0,,0
30,admin.,single,secondary,no,223,yes,no,,6,jun,862,11,-1,0,,1
34,technician,married,secondary,no,4,yes,no,,15,may,644,1,-1,0,,0
37,housemaid,married,primary,no,94,yes,no,cellular,20,apr,114,2,-1,0,,0
46,blue-collar,married,secondary,no,6215,no,no,,16,jun,155,1,-1,0,,0
34,blue-collar,married,secondary,no,1089,yes,no,cellular,13,may,394,3,-1,0,,1
27,technician,married,secondary,no,2735,yes,no,cellular,29,jan,205,1,-1,0,,0
57,technician,married,tertiary,no,3082,yes,yes,cellular,20,apr,267,2,294,3,failure,1
27,technician,single,secondary,no,405,no,no,cellular,26,may,256,1,-1,0,,0
38,management,divorced,tertiary,no,4692,yes,no,,29,may,1363,2,-1,0,,1
32,blue-collar,single,secondary,no,6982,yes,no,cellular,20,nov,224,2,183,1,failure,1
31,blue-collar,single,primary,no,71,yes,no,cellular,20,apr,185,3,336,6,failure,0
28,student,single,,no,78,no,no,cellular,28,jan,554,2,-1,0,,0
76,retired,divorced,primary,no,802,no,no,cellular,9,mar,241,1,181,5,success,1
58,technician,divorced,secondary,no,906,yes,yes,,16,may,155,3,-1,0,,0
45,admin.,married,secondary,no,3307,no,no,cellular,30,jul,129,2,-1,0,,1
34,management,married,secondary,no,293,yes,no,,21,may,162,3,-1,0,,0
34,blue-collar,married,secondary,no,2700,yes,no,,20,may,446,2,-1,0,,1
33,management,single,secondary,no,1973,yes,no,,28,may,151,8,-1,0,,0
41,management,married,tertiary,no,0,no,yes,,16,may,330,4,-1,0,,0
31,blue-collar,married,primary,no,651,yes,no,,13,may,241,2,-1,0,,0
52,entrepreneur,married,primary,no,592,no,no,cellular,21,jul,122,2,-1,0,,0
50,blue-collar,married,primary,no,5131,yes,no,,15,may,114,2,-1,0,,1
58,management,married,tertiary,no,2764,no,no,cellular,1,jun,459,1,196,1,failure,1
36,admin.,single,tertiary,no,5007,yes,no,cellular,8,oct,135,3,331,4,failure,1
19,student,single,primary,no,1247,no,no,cellular,23,apr,94,1,-1,0,,0
31,unemployed,married,primary,no,-63,yes,no,,20,may,657,1,-1,0,,0
27,blue-collar,married,secondary,no,484,yes,no,cellular,15,may,210,1,361,2,failure,0
32,services,single,secondary,no,2615,no,no,cellular,19,nov,853,1,-1,0,,1
45,technician,married,secondary,no,2403,no,no,cellular,21,nov,207,1,-1,0,,0
38,unemployed,married,primary,no,113,yes,no,,16,may,27,2,-1,0,,0
31,management,single,tertiary,no,424,no,yes,cellular,7,aug,224,2,-1,0,,0
27,entrepreneur,single,,no,1007,no,no,cellular,8,jul,154,1,-1,0,,0
47,management,married,tertiary,no,1147,no,no,cellular,27,feb,204,1,-1,0,,0
22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,3,93,1,other,1
36,management,married,tertiary,no,2183,yes,no,cellular,26,apr,116,2,-1,0,,0
27,housemaid,married,secondary,yes,65,yes,yes,cellular,17,jul,59,1,-1,0,,0
58,retired,divorced,secondary,no,8266,yes,no,cellular,2,feb,98,2,271,1,failure,1
33,services,married,secondary,no,610,no,yes,cellular,19,aug,116,7,-1,0,,0
45,admin.,divorced,secondary,no,-121,yes,no,,3,jun,197,5,-1,0,,0
35,admin.,married,secondary,no,332,no,no,cellular,9,jul,199,2,-1,0,,0
40,blue-collar,married,primary,no,-234,yes,no,cellular,6,may,275,1,-1,0,,0
36,management,single,tertiary,no,335,no,no,,10,oct,5,1,772,4,failure,0
37,entrepreneur,married,tertiary,no,836,yes,no,,27,may,129,2,-1,0,,0
57,management,married,tertiary,no,75,no,no,cellular,28,aug,260,5,-1,0,,0
47,technician,married,secondary,no,147,no,no,cellular,22,aug,136,2,-1,0,,0
31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,1
53,technician,married,secondary,no,195,yes,no,cellular,19,may,472,1,90,6,success,1
25,blue-collar,single,primary,no,2483,no,no,cellular,10,jul,1499,3,-1,0,,1
38,technician,single,secondary,no,1685,yes,no,,5,may,185,1,-1,0,,0
30,services,married,secondary,no,292,yes,yes,cellular,15,apr,651,4,-1,0,,0
34,technician,divorced,secondary,no,-276,yes,no,,29,may,175,3,-1,0,,0
38,services,single,secondary,no,167,yes,no,cellular,7,apr,255,2,-1,0,,0
31,unemployed,married,primary,no,213,yes,no,,9,may,479,2,-1,0,,0
37,blue-collar,married,secondary,no,-510,yes,no,,30,may,461,1,-1,0,,0
37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,1
30,blue-collar,married,primary,no,714,yes,no,cellular,15,may,199,1,-1,0,,0
26,blue-collar,married,primary,no,-219,yes,yes,,15,may,311,5,-1,0,,0
35,management,married,tertiary,no,810,no,no,,11,jun,124,4,-1,0,,0
41,blue-collar,married,primary,no,1135,yes,no,,13,may,265,1,-1,0,,0
26,technician,single,secondary,no,8,no,no,,13,may,147,1,-1,0,,0
31,technician,single,secondary,no,4,yes,no,telephone,31,jul,21,24,-1,0,,0
51,entrepreneur,married,secondary,no,0,yes,yes,,2,jun,184,5,-1,0,,0
52,blue-collar,married,primary,no,126,no,no,,23,may,93,4,-1,0,,0
32,management,single,tertiary,no,499,yes,no,cellular,14,may,182,1,339,2,failure,0
30,technician,single,secondary,no,893,no,no,cellular,26,aug,45,3,-1,0,,0
36,technician,married,secondary,no,1975,no,no,cellular,18,jul,835,1,-1,0,,1
31,management,married,tertiary,no,2667,yes,no,cellular,2,mar,73,2,-1,0,,1
42,technician,divorced,tertiary,no,765,no,no,cellular,27,aug,78,8,-1,0,,0
49,blue-collar,married,primary,no,1644,yes,no,cellular,25,jul,238,4,-1,0,,0
57,blue-collar,married,primary,no,0,no,no,cellular,8,jul,237,3,-1,0,,0
31,blue-collar,married,secondary,no,1406,yes,yes,cellular,13,apr,1091,2,-1,0,,1
31,blue-collar,single,secondary,no,1205,yes,no,cellular,16,apr,462,1,328,2,other,0
32,blue-collar,single,secondary,no,3662,no,no,telephone,28,jan,309,1,-1,0,,0
56,blue-collar,married,primary,no,827,yes,no,telephone,15,may,462,4,-1,0,,1
44,technician,married,secondary,no,2857,no,no,cellular,5,aug,318,2,-1,0,,1
46,management,divorced,tertiary,no,-154,yes,yes,cellular,29,jan,150,2,247,2,failure,0
30,blue-collar,single,secondary,no,-110,yes,no,cellular,6,may,428,1,-1,0,,0
52,management,married,tertiary,no,583,no,no,cellular,18,aug,61,1,84,1,failure,0
32,technician,married,secondary,no,557,yes,no,cellular,6,may,91,2,-1,0,,0
32,technician,married,secondary,no,94,yes,no,cellular,17,apr,1013,2,-1,0,,0
27,admin.,married,secondary,no,953,yes,no,,26,may,340,2,-1,0,,0
42,admin.,divorced,secondary,no,146,yes,no,,14,may,148,2,-1,0,,0
28,technician,married,secondary,no,1180,yes,no,,29,may,637,3,-1,0,,0
46,management,married,tertiary,no,51,no,no,cellular,6,aug,39,9,-1,0,,0
43,blue-collar,married,secondary,no,902,yes,no,cellular,7,apr,91,1,328,1,failure,0
32,technician,married,secondary,no,396,yes,no,cellular,14,jul,41,2,-1,0,,0
83,retired,married,,no,4216,no,no,cellular,12,oct,92,1,-1,0,,1
33,admin.,single,secondary,no,61,no,no,cellular,24,jul,286,4,-1,0,,0
32,self-employed,married,tertiary,no,518,no,no,cellular,27,aug,462,5,-1,0,,0
29,admin.,single,secondary,no,5711,yes,yes,,21,may,899,1,-1,0,,1
57,services,married,primary,no,443,no,no,telephone,17,jul,167,1,-1,0,,0
45,technician,married,secondary,no,0,yes,no,cellular,7,dec,344,1,-1,0,,1
32,management,married,primary,no,142,yes,no,,12,may,101,1,-1,0,,0
34,management,married,tertiary,no,573,no,no,cellular,10,aug,122,1,-1,0,,0
58,blue-collar,married,secondary,no,238,no,no,cellular,15,may,122,8,-1,0,,0
40,blue-collar,married,primary,no,105,yes,no,cellular,14,may,143,2,370,2,failure,0
60,housemaid,married,secondary,no,5,no,no,cellular,14,aug,433,5,-1,0,,0
57,technician,divorced,secondary,no,285,no,no,cellular,4,feb,348,2,-1,0,,0
37,technician,divorced,secondary,no,695,yes,no,,26,may,80,2,-1,0,,0
43,management,single,tertiary,no,379,yes,no,cellular,28,jan,74,1,-1,0,,0
44,blue-collar,married,primary,no,1432,yes,yes,,27,may,63,9,-1,0,,0
31,services,single,secondary,no,6737,yes,no,cellular,13,may,12,7,-1,0,,1
33,admin.,single,secondary,no,1277,yes,no,cellular,18,may,827,1,-1,0,,1
58,blue-collar,married,secondary,no,266,yes,no,,5,jun,319,6,-1,0,,0
34,blue-collar,married,secondary,no,615,yes,no,,7,may,225,2,-1,0,,0
34,admin.,single,secondary,yes,7,no,no,,28,may,285,2,-1,0,,0
34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,other,0
55,retired,divorced,secondary,no,1580,no,yes,,19,jun,1007,1,-1,0,,1
52,management,divorced,tertiary,no,50,yes,no,,12,jun,84,3,-1,0,,0
47,entrepreneur,married,tertiary,no,416,yes,yes,telephone,11,jul,87,2,-1,0,,0
53,housemaid,married,primary,no,1869,no,no,cellular,11,aug,102,4,-1,0,,0
42,technician,married,secondary,no,3472,yes,no,,2,jun,61,2,-1,0,,1
37,management,single,tertiary,no,455,yes,no,cellular,13,aug,904,6,-1,0,,1
35,admin.,single,secondary,no,10,no,yes,cellular,12,may,357,1,175,4,failure,0
20,blue-collar,single,secondary,no,129,yes,yes,,13,may,190,1,-1,0,,0
52,blue-collar,married,primary,no,134,yes,no,cellular,15,may,81,2,295,3,failure,0
62,retired,married,,no,800,no,no,cellular,17,feb,737,1,-1,0,,1
34,management,single,tertiary,no,29,yes,no,cellular,13,may,248,2,-1,0,,0
46,services,divorced,secondary,no,864,yes,no,cellular,17,apr,225,3,150,7,failure,0
35,management,married,tertiary,no,1256,yes,no,,20,jun,26,29,-1,0,,0
34,services,married,secondary,no,1632,no,no,cellular,27,aug,65,6,-1,0,,1
30,management,married,secondary,no,0,yes,no,cellular,12,may,756,3,-1,0,,0
36,management,married,tertiary,no,549,yes,no,cellular,17,apr,151,4,150,2,failure,0
24,blue-collar,single,secondary,no,1690,yes,yes,cellular,15,may,543,3,350,3,failure,0
36,management,single,tertiary,no,3669,no,no,cellular,20,apr,166,1,376,1,other,1
