age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
60,retired,married,secondary,no,143,no,no,telephone,30,jan,345,1,-1,0,,0
43,blue-collar,divorced,secondary,no,898,yes,no,cellular,11,may,405,1,174,3,failure,0
50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113,1,failure,1
42,services,married,secondary,no,1152,yes,no,cellular,29,jan,168,1,-1,0,,0
30,management,married,tertiary,no,350,no,no,cellular,29,jan,328,2,-1,0,,0
33,management,married,tertiary,no,17946,yes,no,cellular,4,may,15,4,87,6,failure,1
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,1
49,management,married,tertiary,no,1304,yes,no,,27,may,144,1,-1,0,,0
39,services,married,secondary,no,0,no,no,,5,jun,251,1,-1,0,,0
32,student,single,tertiary,no,214,no,no,cellular,4,may,117,1,-1,0,,0
36,admin.,married,secondary,no,234,yes,no,,27,may,219,1,-1,0,,0
44,technician,single,secondary,no,293,yes,no,cellular,8,may,345,2,358,1,failure,0
45,management,married,secondary,no,0,no,no,,5,jun,65,2,-1,0,,0
39,technician,married,secondary,no,1385,yes,yes,telephone,9,jul,446,1,-1,0,,0
32,technician,married,secondary,no,3271,no,no,cellular,12,feb,375,1,374,1,other,1
29,blue-collar,single,secondary,no,-15,yes,no,,28,may,140,1,-1,0,,0
63,retired,married,secondary,no,415,yes,no,cellular,7,oct,323,1,-1,0,,0
44,blue-collar,married,primary,no,143,yes,no,,7,may,153,1,-1,0,,0
50,services,married,secondary,no,992,yes,no,,30,may,407,1,-1,0,,0
45,management,married,tertiary,no,1300,no,no,cellular,30,jul,135,3,-1,0,,0
29,services,married,secondary,no,11417,yes,no,,28,may,272,2,-1,0,,1
35,technician,single,secondary,no,2,no,no,cellular,11,aug,239,4,-1,0,,0
39,blue-collar,married,secondary,no,39,yes,no,,18,jun,34,6,-1,0,,0
46,blue-collar,married,primary,no,-768,yes,no,,8,may,194,3,-1,0,,0
37,blue-collar,single,secondary,no,3572,yes,yes,cellular,20,nov,341,2,-1,0,,0
45,blue-collar,married,primary,no,333,yes,no,,13,may,160,3,-1,0,,0
49,blue-collar,married,primary,no,-14,yes,no,cellular,18,nov,115,2,-1,0,,0
38,management,married,tertiary,no,1354,yes,no,cellular,29,jan,50,2,-1,0,,0
30,management,single,tertiary,no,623,yes,no,,13,may,159,2,-1,0,,0
53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,,1
44,services,married,secondary,no,0,yes,yes,cellular,11,may,161,1,-1,0,,0
46,blue-collar,married,primary,no,4602,yes,no,telephone,15,may,39,1,-1,0,,1
33,self-employed,married,tertiary,no,631,no,no,cellular,20,nov,51,2,-1,0,,0
75,retired,married,primary,no,962,no,no,cellular,17,jun,344,1,-1,0,,0
57,management,married,,no,1054,no,no,,20,jun,25,3,-1,0,,0
34,technician,married,tertiary,no,7717,yes,no,cellular,18,nov,386,1,-1,0,,1
26,technician,married,secondary,no,18,yes,yes,cellular,5,may,138,1,-1,0,,0
33,services,married,secondary,no,28,no,no,cellular,29,aug,73,2,-1,0,,0
45,blue-collar,married,secondary,no,17,yes,no,cellular,18,nov,66,1,152,14,failure,0
40,blue-collar,married,primary,no,119,yes,no,cellular,17,apr,795,3,147,2,failure,0
33,technician,single,tertiary,no,318,yes,no,cellular,14,apr,401,1,-1,0,,0
39,self-employed,married,primary,no,185,yes,no,,29,may,513,3,-1,0,,0
30,technician,single,secondary,no,102,yes,no,,7,may,614,2,-1,0,,0
34,blue-collar,married,secondary,no,103,yes,yes,,8,may,956,2,-1,0,,0
55,housemaid,divorced,,no,3068,no,no,cellular,7,jul,44,3,-1,0,,1
50,blue-collar,married,primary,no,0,yes,no,cellular,11,may,503,3,339,2,failure,0
38,management,married,tertiary,no,93,yes,no,cellular,25,may,74,1,272,4,failure,0
41,blue-collar,married,secondary,no,795,yes,no,,2,jun,147,1,-1,0,,0
34,management,single,secondary,no,356,yes,no,cellular,30,jul,52,7,-1,0,,0
63,entrepreneur,married,secondary,no,3904,no,no,telephone,8,nov,360,1,96,4,success,1
43,entrepreneur,single,secondary,no,5705,no,yes,cellular,16,jul,173,2,-1,0,,1
50,admin.,divorced,secondary,no,0,yes,no,,20,jun,174,1,-1,0,,0
48,management,married,tertiary,no,1167,yes,yes,cellular,26,jan,122,4,50,4,other,0
40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,0
41,blue-collar,divorced,primary,no,285,yes,no,cellular,20,apr,1272,2,-1,0,,1
33,technician,married,secondary,no,1166,no,no,cellular,11,aug,90,3,-1,0,,0
28,blue-collar,married,secondary,no,251,yes,no,cellular,7,may,754,1,-1,0,,0
49,entrepreneur,married,tertiary,no,320,yes,yes,,19,may,243,6,-1,0,,0
46,management,married,secondary,no,10,yes,no,cellular,29,jul,122,7,-1,0,,0
31,blue-collar,married,primary,no,1601,no,no,cellular,21,nov,521,3,-1,0,,1
41,housemaid,married,secondary,no,1638,yes,no,cellular,23,jul,327,1,-1,0,,1
43,management,married,primary,no,8167,yes,no,,19,may,114,2,-1,0,,1
41,technician,single,secondary,no,-41,yes,yes,cellular,3,apr,154,1,-1,0,,0
39,admin.,married,secondary,no,179,no,no,,6,sep,36,1,-1,0,,0
33,technician,married,secondary,no,181,yes,yes,telephone,28,jul,265,2,-1,0,,0
32,admin.,single,secondary,no,294,yes,no,,28,may,97,2,-1,0,,0
39,housemaid,married,tertiary,no,75,yes,no,,20,may,332,2,-1,0,,0
48,management,married,tertiary,yes,0,no,yes,,18,jun,103,1,-1,0,,0
52,self-employed,married,secondary,no,0,yes,no,cellular,22,jul,150,1,-1,0,,0
44,services,divorced,secondary,no,-368,yes,no,cellular,5,may,895,1,-1,0,,1
52,management,married,tertiary,no,25,no,yes,cellular,15,jul,170,3,-1,0,,0
35,blue-collar,married,primary,no,-167,yes,no,cellular,15,may,195,3,359,1,failure,0
34,entrepreneur,single,tertiary,no,1068,yes,no,cellular,18,may,46,6,378,2,failure,0
44,blue-collar,married,secondary,no,0,yes,no,,14,may,101,2,-1,0,,0
44,admin.,divorced,secondary,no,432,no,no,cellular,9,feb,132,3,-1,0,,0
36,management,married,secondary,no,10,no,yes,,28,may,310,2,-1,0,,0
50,admin.,married,secondary,no,736,yes,no,,14,may,74,1,-1,0,,0
31,services,married,secondary,no,395,no,no,telephone,19,nov,196,3,117,3,failure,0
31,admin.,single,tertiary,no,4129,no,no,cellular,2,mar,105,1,182,1,failure,1
33,blue-collar,married,secondary,no,1134,yes,no,,23,may,304,2,-1,0,,0
80,retired,married,secondary,no,87,no,no,telephone,27,oct,219,2,-1,0,,0
66,retired,married,tertiary,no,525,no,no,telephone,16,apr,287,1,-1,0,,0
53,housemaid,married,primary,no,1869,no,no,cellular,11,aug,102,4,-1,0,,1
36,services,divorced,secondary,no,3,yes,no,cellular,18,may,15,8,-1,0,,0
30,management,single,tertiary,no,280,no,no,cellular,12,aug,100,1,-1,0,,0
35,unemployed,married,secondary,no,315,yes,no,telephone,19,nov,70,1,-1,0,,0
56,management,divorced,tertiary,no,66,no,yes,cellular,30,jul,72,4,-1,0,,0
56,blue-collar,divorced,,no,1363,no,no,,23,jun,54,3,-1,0,,0
39,management,married,tertiary,no,1112,no,no,cellular,6,aug,232,2,-1,0,,0
40,technician,married,tertiary,no,2627,yes,no,cellular,3,sep,240,3,-1,0,,1
25,blue-collar,single,secondary,no,-392,yes,no,cellular,7,may,346,1,-1,0,,0
33,services,married,secondary,no,317,yes,no,cellular,2,feb,141,4,201,1,other,0
44,blue-collar,married,secondary,no,545,yes,no,cellular,6,apr,122,3,136,1,failure,0
49,technician,married,secondary,no,997,no,no,,18,jun,118,1,-1,0,,0
23,student,single,primary,no,1235,no,no,cellular,12,jun,39,3,-1,0,,0
30,blue-collar,married,secondary,no,-135,yes,no,cellular,18,may,57,1,-1,0,,0
33,management,divorced,tertiary,no,47,no,no,cellular,21,nov,86,3,-1,0,,0
60,retired,married,secondary,no,5267,no,no,cellular,4,sep,520,1,-1,0,,1
44,services,married,secondary,no,237,yes,no,cellular,28,jan,212,2,-1,0,,0
31,technician,single,tertiary,no,1051,no,no,cellular,25,aug,106,4,-1,0,,0
48,admin.,married,secondary,no,44,no,yes,cellular,25,aug,98,3,-1,0,,0
45,technician,married,secondary,no,144,yes,yes,cellular,14,jul,154,4,-1,0,,0
46,unemployed,single,tertiary,no,1808,no,no,cellular,21,nov,221,1,-1,0,,1
39,management,married,tertiary,no,-974,no,yes,cellular,13,aug,130,4,-1,0,,0
31,admin.,married,secondary,no,355,yes,no,cellular,18,nov,530,1,193,1,failure,0
43,blue-collar,married,primary,no,-77,yes,no,,8,may,468,1,-1,0,,0
34,entrepreneur,single,tertiary,no,714,yes,no,cellular,21,nov,122,3,193,4,failure,0
27,technician,single,tertiary,no,401,no,no,cellular,6,aug,218,3,93,2,success,1
38,technician,single,tertiary,no,187,no,no,cellular,27,aug,87,7,-1,0,,0
25,management,single,tertiary,no,430,no,yes,cellular,27,may,145,2,-1,0,,0
34,management,married,tertiary,no,0,yes,no,telephone,24,jul,60,1,-1,0,,0
37,management,single,tertiary,no,1148,yes,no,cellular,12,may,259,1,-1,0,,0
54,blue-collar,married,primary,no,175,no,yes,cellular,8,jul,1027,1,-1,0,,0
28,blue-collar,married,secondary,no,134,yes,no,,8,may,262,1,-1,0,,0
33,blue-collar,married,secondary,no,932,yes,no,,21,may,226,1,-1,0,,0
48,technician,married,secondary,no,127,no,yes,cellular,7,aug,524,5,-1,0,,0
39,technician,married,secondary,no,140,no,no,cellular,22,aug,110,1,-1,0,,0
39,blue-collar,married,primary,no,12848,yes,no,,5,jun,337,2,-1,0,,0
35,admin.,single,secondary,no,507,yes,no,cellular,22,jul,560,2,-1,0,,1
31,admin.,married,secondary,no,10,no,no,cellular,15,jul,156,4,-1,0,,0
42,technician,divorced,secondary,no,611,yes,no,cellular,16,apr,804,2,262,5,failure,0
35,technician,married,secondary,yes,-1322,yes,no,cellular,30,jul,105,11,-1,0,,0
45,entrepreneur,married,tertiary,no,2185,yes,no,cellular,19,nov,167,4,-1,0,,1
51,services,divorced,secondary,no,135,yes,yes,cellular,17,nov,862,1,-1,0,,0
35,self-employed,married,secondary,no,351,yes,no,,9,may,298,2,-1,0,,0
43,housemaid,married,primary,no,25,no,no,cellular,12,aug,121,2,-1,0,,0
42,technician,married,tertiary,no,-215,no,no,,20,jun,1573,5,-1,0,,1
45,management,married,secondary,no,458,yes,no,cellular,8,may,181,3,-1,0,,0
49,technician,divorced,secondary,no,790,yes,no,cellular,7,aug,324,3,-1,0,,0
38,blue-collar,married,secondary,no,1663,yes,no,cellular,13,apr,217,3,327,1,failure,1
27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,240,1,301,3,failure,1
45,housemaid,single,secondary,no,5287,no,no,,6,jun,252,2,-1,0,,1
62,services,married,primary,no,276,no,no,cellular,14,oct,80,2,-1,0,,0
54,management,married,secondary,yes,5249,yes,no,cellular,17,nov,108,1,-1,0,,1
47,blue-collar,married,primary,no,537,yes,no,telephone,15,may,49,3,-1,0,,0
46,management,married,tertiary,no,964,yes,no,cellular,8,apr,174,1,-1,0,,0
25,blue-collar,single,secondary,no,320,yes,no,cellular,18,may,549,3,-1,0,,0
38,blue-collar,married,primary,no,3057,yes,no,,11,jun,133,1,-1,0,,1
33,blue-collar,single,secondary,no,49,yes,no,,15,may,558,6,-1,0,,0
45,services,married,secondary,no,-1036,yes,no,,9,jun,65,17,-1,0,,0
35,technician,married,tertiary,no,25,no,no,cellular,27,aug,219,2,-1,0,,0
34,management,single,tertiary,no,6707,yes,no,cellular,20,apr,16,3,154,4,other,1
35,unemployed,single,tertiary,no,4959,no,no,cellular,29,jan,91,2,-1,0,,1
41,technician,married,secondary,no,288,yes,no,,15,may,221,4,-1,0,,0
34,management,single,tertiary,no,0,no,no,cellular,26,may,93,1,-1,0,,0
45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure,1
39,management,married,tertiary,no,2985,no,no,cellular,14,aug,91,2,-1,0,,0
48,management,married,secondary,no,161,yes,no,,5,may,224,3,-1,0,,0
32,blue-collar,single,secondary,no,-204,yes,yes,,26,may,202,2,-1,0,,0
47,housemaid,single,tertiary,no,3232,no,no,telephone,6,oct,541,1,204,3,failure,0
31,technician,single,tertiary,no,703,yes,no,,8,may,943,2,-1,0,,1
34,management,married,tertiary,no,336,yes,yes,,8,may,84,2,-1,0,,0
61,retired,married,secondary,no,569,no,no,cellular,4,aug,219,1,-1,0,,1
57,blue-collar,married,primary,no,60,no,no,,5,jun,90,1,-1,0,,0
32,management,married,secondary,no,350,yes,no,,28,may,110,2,-1,0,,0
31,unemployed,married,secondary,no,86,yes,yes,,3,jun,963,2,-1,0,,1
38,management,single,,no,715,yes,no,cellular,2,apr,951,1,132,3,failure,0
34,services,married,secondary,no,2918,no,yes,cellular,4,jun,246,1,196,2,success,1
31,self-employed,married,tertiary,no,81,no,no,cellular,28,aug,532,2,-1,0,,0
48,technician,married,secondary,no,759,yes,no,cellular,28,jul,84,5,-1,0,,0
44,technician,divorced,secondary,no,-329,yes,no,,7,may,171,1,-1,0,,0
33,entrepreneur,single,tertiary,no,300,yes,yes,cellular,30,jan,922,5,-1,0,,1
31,blue-collar,married,primary,no,1601,no,no,cellular,7,apr,615,1,137,3,failure,1
49,,married,primary,no,142,no,no,,12,jun,90,3,-1,0,,0
46,services,divorced,secondary,no,350,yes,no,cellular,3,apr,230,1,-1,0,,0
26,admin.,single,secondary,no,-12,yes,no,,4,jun,98,1,-1,0,,0
52,admin.,married,secondary,no,225,yes,no,,15,may,167,1,-1,0,,0
43,blue-collar,divorced,secondary,no,688,yes,no,cellular,14,may,149,3,-1,0,,0
35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,apr,46,1,-1,0,,0
39,technician,married,secondary,no,4441,yes,no,,21,may,86,2,-1,0,,1
36,management,married,tertiary,no,0,yes,no,cellular,20,nov,139,1,-1,0,,0
33,admin.,single,secondary,no,-15,no,no,telephone,12,may,326,3,350,2,failure,0
25,admin.,married,secondary,no,10,yes,no,,9,may,393,2,-1,0,,0
41,admin.,married,secondary,no,1327,yes,yes,cellular,18,nov,425,2,176,2,failure,0
43,technician,married,secondary,no,246,no,no,cellular,25,aug,113,6,-1,0,,0
54,blue-collar,married,primary,no,2933,yes,no,,15,may,144,2,-1,0,,1
29,self-employed,married,tertiary,no,4,no,no,cellular,5,feb,156,1,-1,0,,0
45,services,married,,no,8319,no,no,cellular,15,jun,75,2,-1,0,,0
32,technician,single,secondary,no,493,no,no,cellular,13,aug,289,2,-1,0,,0
48,technician,married,primary,no,1375,yes,yes,cellular,21,nov,73,1,172,2,failure,0
33,services,married,secondary,no,174,yes,no,cellular,15,may,45,1,298,1,other,0
37,technician,divorced,secondary,no,141,yes,no,cellular,6,may,848,1,364,3,failure,1
54,services,married,,no,7864,yes,no,,15,may,145,4,-1,0,,1
35,technician,divorced,tertiary,no,692,yes,no,,3,jun,129,1,-1,0,,0
45,services,married,secondary,yes,144,no,no,cellular,18,jul,95,8,-1,0,,0
49,technician,married,secondary,no,3392,no,no,cellular,13,aug,272,2,-1,0,,1
29,unemployed,single,tertiary,no,7,no,no,cellular,6,may,51,1,179,1,failure,0
49,technician,divorced,secondary,no,229,no,no,cellular,8,aug,219,2,-1,0,,0
60,management,single,tertiary,no,0,no,yes,cellular,23,jul,151,1,-1,0,,0
51,admin.,married,secondary,no,949,no,no,cellular,5,aug,1092,1,-1,0,,1
30,entrepreneur,married,secondary,no,1539,yes,yes,,27,may,166,9,-1,0,,1
27,blue-collar,married,tertiary,no,335,yes,no,,26,jun,519,3,-1,0,,1
35,technician,married,tertiary,no,25,no,no,cellular,27,aug,219,2,-1,0,,0
27,services,single,secondary,no,302,no,no,cellular,3,jul,203,1,-1,0,,1
32,management,single,tertiary,no,2667,yes,no,cellular,12,aug,971,2,-1,0,,1
39,services,single,secondary,no,158,yes,no,cellular,21,nov,183,1,168,2,failure,0
44,services,married,secondary,no,1326,no,no,cellular,30,jul,96,1,-1,0,,0
28,admin.,single,secondary,no,242,yes,yes,cellular,12,may,256,1,349,1,failure,0
54,management,married,tertiary,no,752,no,no,telephone,29,jul,211,5,491,4,other,1
30,blue-collar,married,secondary,no,173,yes,no,,13,may,217,1,-1,0,,0
45,blue-collar,married,secondary,no,82,yes,no,,6,may,250,1,-1,0,,0
48,blue-collar,married,primary,no,474,yes,yes,,3,jul,414,1,-1,0,,0
43,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure,0
57,retired,married,secondary,no,283,no,no,cellular,7,aug,123,2,-1,0,,0
29,unemployed,single,secondary,no,523,no,no,cellular,5,feb,351,1,-1,0,,0
39,blue-collar,divorced,primary,no,190,yes,yes,,6,may,96,2,-1,0,,0
58,services,married,secondary,no,688,no,no,cellular,6,aug,152,2,-1,0,,0
31,management,married,tertiary,no,-6,no,no,cellular,28,aug,198,6,-1,0,,0
46,services,married,secondary,no,692,yes,no,cellular,9,feb,388,3,257,2,failure,0
30,blue-collar,single,secondary,no,5,yes,no,cellular,4,feb,196,1,-1,0,,0
30,self-employed,single,tertiary,no,253,yes,no,,23,may,167,4,-1,0,,0
55,management,married,tertiary,no,655,no,no,cellular,28,jul,167,6,-1,0,,0
42,services,divorced,,no,651,no,no,,17,jun,61,1,-1,0,,0
24,technician,single,tertiary,no,777,yes,no,,8,may,131,1,-1,0,,0
60,blue-collar,divorced,primary,no,92,yes,no,,6,jun,70,3,-1,0,,0
26,admin.,single,secondary,no,0,yes,no,cellular,8,may,339,1,66,3,other,0
46,blue-collar,married,secondary,no,209,yes,no,cellular,22,jul,126,4,-1,0,,0
56,blue-collar,married,secondary,no,-382,yes,no,,15,may,278,4,-1,0,,0
33,housemaid,divorced,secondary,no,-18,yes,no,,5,jun,27,8,-1,0,,0
55,technician,married,secondary,no,726,yes,no,,16,may,271,1,-1,0,,0
37,blue-collar,married,primary,no,0,yes,no,cellular,5,may,108,1,349,2,failure,0
36,admin.,single,secondary,no,0,no,no,cellular,28,jan,142,1,-1,0,,0
30,management,single,tertiary,no,726,yes,no,cellular,16,apr,39,1,342,3,failure,0
34,technician,married,secondary,no,966,yes,no,cellular,18,may,16,4,273,7,other,0
41,technician,married,tertiary,no,725,yes,yes,,27,may,87,3,-1,0,,0
27,technician,single,secondary,no,439,yes,no,cellular,15,apr,1038,2,-1,0,,1
55,retired,married,secondary,no,120,no,no,cellular,27,aug,43,3,-1,0,,0
50,admin.,divorced,secondary,no,381,no,no,cellular,5,feb,519,1,212,2,other,0
37,services,married,secondary,no,144,yes,no,cellular,20,apr,724,2,-1,0,,0
26,management,single,tertiary,no,2506,no,no,cellular,28,may,210,2,100,1,success,1
55,technician,married,tertiary,no,874,yes,no,,15,may,314,11,-1,0,,0
31,blue-collar,married,secondary,no,297,yes,no,,12,may,480,1,-1,0,,0
57,management,divorced,tertiary,no,408,yes,no,cellular,13,may,402,2,351,1,failure,0
31,admin.,married,secondary,no,377,no,no,cellular,31,jul,384,4,-1,0,,0
36,entrepreneur,married,secondary,no,35,no,no,cellular,4,feb,517,4,-1,0,,0
40,blue-collar,married,secondary,no,1100,yes,no,,29,may,660,2,-1,0,,0
57,technician,divorced,secondary,no,77,yes,yes,cellular,29,jan,168,3,246,2,failure,0
43,admin.,divorced,secondary,no,738,yes,no,,14,may,71,4,-1,0,,0
51,blue-collar,divorced,secondary,no,78,yes,no,,27,may,723,2,-1,0,,0
33,blue-collar,married,primary,no,324,yes,no,cellular,13,may,217,2,-1,0,,0
35,management,married,tertiary,no,193,yes,no,cellular,30,apr,565,1,13,1,failure,1
60,management,married,tertiary,no,328,yes,no,,20,may,72,5,-1,0,,0
41,blue-collar,married,secondary,no,213,yes,no,,8,may,10,2,-1,0,,0
47,entrepreneur,married,secondary,no,8480,no,no,cellular,29,aug,137,9,-1,0,,1
30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,524,3,272,1,failure,1
49,blue-collar,married,primary,no,1,no,yes,cellular,5,feb,98,1,210,1,other,0
29,services,single,secondary,no,-205,no,no,cellular,30,jan,194,1,-1,0,,0
41,admin.,single,secondary,no,2790,yes,no,,5,jun,190,1,-1,0,,1
30,blue-collar,married,primary,no,201,yes,no,cellular,5,mar,116,7,186,13,success,0
43,management,married,tertiary,no,-391,yes,no,cellular,28,jul,193,8,-1,0,,0
28,admin.,single,secondary,no,136,no,no,cellular,16,jun,355,1,-1,0,,1
41,,single,,no,942,no,no,cellular,27,oct,143,1,188,1,success,1
30,blue-collar,single,secondary,no,3532,yes,no,,26,may,279,5,-1,0,,1
71,management,married,tertiary,no,13297,no,no,cellular,11,aug,265,1,190,2,failure,1
39,management,married,tertiary,no,1007,yes,no,cellular,7,jul,86,2,-1,0,,0
36,management,married,tertiary,no,1198,yes,no,cellular,9,apr,278,3,-1,0,,0
66,retired,married,primary,no,8,no,no,cellular,22,oct,56,2,-1,0,,0
37,admin.,married,,no,497,yes,no,telephone,19,nov,178,2,-1,0,,0
35,blue-collar,single,primary,no,-230,yes,no,cellular,14,jul,183,3,-1,0,,0
59,retired,single,secondary,no,1150,no,no,,11,jun,91,1,-1,0,,0
37,management,single,secondary,no,1981,no,no,cellular,10,jul,140,2,-1,0,,1
32,entrepreneur,married,secondary,no,126,yes,yes,cellular,23,jul,538,2,-1,0,,0
42,blue-collar,married,secondary,no,494,no,no,,20,jun,154,2,-1,0,,0
30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,0
74,retired,married,primary,no,5539,no,no,cellular,3,feb,253,2,181,1,success,1
42,technician,married,secondary,no,782,yes,no,cellular,17,jul,536,2,-1,0,,0
59,management,divorced,tertiary,no,51,no,no,cellular,28,aug,129,2,-1,0,,0
30,services,single,secondary,no,595,yes,no,cellular,17,apr,172,1,-1,0,,0
31,management,single,tertiary,no,34,no,no,cellular,22,aug,121,1,-1,0,,0
32,services,single,secondary,no,-1139,yes,no,cellular,7,jul,201,1,-1,0,,0
48,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,,0
45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure,1
50,blue-collar,married,primary,no,749,no,no,,8,may,297,2,-1,0,,0
40,management,divorced,tertiary,no,-78,yes,no,,27,may,67,4,-1,0,,0
61,retired,married,secondary,no,195,yes,yes,,6,may,179,1,-1,0,,0
48,management,single,tertiary,no,145,yes,no,,26,may,14,38,-1,0,,0
42,services,divorced,,no,651,no,no,,17,jun,61,1,-1,0,,0
42,services,married,secondary,no,1376,yes,no,cellular,2,mar,712,4,-1,0,,1
37,student,single,,no,444,no,no,cellular,14,aug,137,1,102,5,success,1
55,admin.,divorced,secondary,no,1872,no,no,cellular,27,may,76,3,103,5,success,1
57,housemaid,married,primary,no,1183,no,no,cellular,19,aug,111,4,-1,0,,0
42,self-employed,married,tertiary,no,21861,no,no,,5,jun,486,2,-1,0,,1
49,blue-collar,married,primary,no,327,yes,no,,16,may,138,2,-1,0,,0
45,management,married,tertiary,no,876,no,no,,16,may,178,1,-1,0,,0
39,technician,divorced,secondary,no,807,yes,yes,cellular,26,aug,209,6,-1,0,,0
35,self-employed,single,primary,no,45,no,yes,,6,jun,81,1,-1,0,,0
54,self-employed,married,secondary,no,534,yes,no,cellular,2,feb,165,1,188,4,failure,0
40,entrepreneur,married,tertiary,no,3571,no,no,,9,jun,222,3,-1,0,,1
32,services,single,tertiary,no,-233,yes,no,,28,may,140,2,-1,0,,0
29,services,single,secondary,no,3331,yes,no,cellular,20,apr,13,4,327,2,failure,1
61,retired,married,primary,no,1742,no,no,cellular,11,sep,90,4,-1,0,,1
30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,,0
37,blue-collar,married,secondary,no,790,no,no,,9,may,262,1,-1,0,,0
33,blue-collar,single,tertiary,no,457,yes,no,cellular,30,jan,159,1,191,4,failure,0
51,retired,married,secondary,no,2281,no,no,cellular,13,aug,164,1,-1,0,,1
32,blue-collar,married,secondary,no,36,yes,no,cellular,18,may,116,4,-1,0,,0
32,technician,divorced,secondary,no,2870,no,no,cellular,18,aug,91,4,-1,0,,0
40,admin.,single,secondary,no,2378,yes,no,,2,jun,65,1,-1,0,,0
58,retired,divorced,primary,no,6,no,no,,16,may,228,1,-1,0,,0
31,blue-collar,married,secondary,no,-13,yes,no,,9,may,260,3,-1,0,,0
49,management,married,tertiary,no,4594,no,no,cellular,11,aug,157,3,-1,0,,0
60,retired,divorced,secondary,no,1718,yes,no,,26,may,146,6,-1,0,,1
27,management,single,secondary,no,-403,yes,no,cellular,21,jul,54,3,-1,0,,0
44,blue-collar,divorced,secondary,no,1781,yes,no,cellular,29,jul,48,3,-1,0,,0
43,admin.,married,secondary,no,214,yes,no,telephone,17,apr,421,2,324,24,failure,0
28,admin.,married,secondary,no,-156,yes,no,,6,jun,161,5,-1,0,,0
45,blue-collar,divorced,primary,no,-69,yes,no,cellular,13,may,118,2,-1,0,,0
31,management,single,tertiary,no,30,no,no,cellular,8,aug,161,2,-1,0,,0
31,technician,single,secondary,no,55,no,no,,28,may,350,1,-1,0,,0
60,technician,married,secondary,no,0,no,no,cellular,19,aug,83,2,-1,0,,0
37,management,married,tertiary,no,1689,yes,no,,29,may,645,2,-1,0,,0
40,blue-collar,married,primary,no,0,yes,no,,3,jun,329,3,-1,0,,0
41,technician,married,secondary,no,1822,no,yes,cellular,31,jul,391,1,-1,0,,0
40,technician,married,secondary,no,697,yes,no,,8,may,111,1,-1,0,,0
41,blue-collar,married,primary,no,1,no,no,,1,jul,117,1,-1,0,,0
33,technician,single,secondary,no,1769,yes,no,,20,may,181,1,-1,0,,1
31,technician,single,tertiary,no,3729,yes,no,cellular,5,feb,176,2,8,10,other,1
50,management,married,secondary,no,0,yes,no,cellular,20,nov,152,1,190,1,failure,0
29,management,married,tertiary,no,6586,no,no,cellular,10,jul,176,1,-1,0,,1
57,admin.,single,secondary,no,3551,yes,no,cellular,12,may,458,1,-1,0,,1
50,entrepreneur,divorced,tertiary,no,816,no,no,cellular,19,nov,630,1,-1,0,,0
53,blue-collar,married,secondary,no,1852,yes,no,,29,may,134,4,-1,0,,1
30,admin.,married,secondary,no,4,no,no,,7,may,172,8,-1,0,,0
35,management,married,tertiary,no,1473,yes,yes,cellular,16,apr,176,3,-1,0,,0
43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,144,5,342,16,failure,0
42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure,1
35,blue-collar,married,primary,no,441,yes,no,,14,may,8,1,-1,0,,0
43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,,0
45,technician,married,secondary,no,0,yes,yes,telephone,9,jul,74,1,-1,0,,0
42,technician,divorced,secondary,no,-263,yes,no,cellular,22,jul,307,1,-1,0,,0
36,blue-collar,married,secondary,no,866,yes,no,cellular,16,apr,344,1,-1,0,,0
28,admin.,single,secondary,no,242,yes,yes,cellular,12,may,256,1,349,1,failure,0
32,unemployed,single,tertiary,no,1974,no,no,cellular,4,feb,775,1,-1,0,,0
32,technician,married,secondary,no,4790,yes,no,cellular,22,jul,314,2,-1,0,,1
40,blue-collar,divorced,primary,no,548,yes,yes,,30,may,324,1,-1,0,,0
49,admin.,divorced,secondary,no,266,yes,no,,29,may,162,2,-1,0,,0
33,services,single,secondary,no,1940,yes,no,cellular,17,apr,239,3,329,2,failure,0
27,self-employed,single,secondary,no,152,no,no,cellular,30,jul,80,3,-1,0,,0
30,services,married,secondary,no,637,yes,no,cellular,15,may,69,5,-1,0,,0
