age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
44,blue-collar,married,secondary,no,2593,no,no,cellular,30,oct,780,3,-1,0,,1
47,technician,married,secondary,no,925,yes,no,cellular,7,may,308,5,301,1,failure,0
37,blue-collar,married,secondary,no,1464,yes,no,cellular,14,may,584,4,366,3,failure,0
65,technician,married,primary,no,1400,no,no,,5,may,238,3,-1,0,,0
49,management,married,tertiary,no,29096,no,no,cellular,12,feb,278,4,184,3,success,1
37,student,single,secondary,no,1478,no,no,cellular,30,apr,379,3,-1,0,,1
58,admin.,married,secondary,no,2538,yes,yes,cellular,31,jul,213,10,-1,0,,0
42,self-employed,married,tertiary,no,2429,yes,yes,,16,may,265,3,-1,0,,0
39,technician,divorced,secondary,no,1426,yes,no,,9,may,202,3,-1,0,,0
36,technician,single,tertiary,no,806,yes,yes,cellular,15,may,436,4,353,2,other,0
51,blue-collar,divorced,secondary,no,1416,yes,no,,14,may,625,4,-1,0,,0
45,management,single,tertiary,no,4541,no,no,cellular,4,may,524,4,-1,0,,1
52,entrepreneur,married,primary,no,2834,yes,no,cellular,18,may,424,5,-1,0,,0
41,technician,married,secondary,no,3368,yes,no,cellular,20,apr,1957,5,-1,0,,1
44,management,single,tertiary,no,1322,yes,no,,2,jun,1208,3,-1,0,,1
43,technician,married,secondary,no,1969,yes,no,,21,may,627,7,-1,0,,0
36,technician,single,tertiary,no,1400,yes,no,cellular,12,aug,290,3,79,3,success,0
35,student,single,secondary,no,2811,no,no,cellular,2,feb,232,3,-1,0,,0
38,blue-collar,single,primary,no,1734,no,no,cellular,12,aug,328,3,-1,0,,0
43,blue-collar,divorced,primary,no,813,yes,no,,26,may,251,3,-1,0,,0
54,blue-collar,married,secondary,no,3748,no,no,cellular,17,nov,322,3,-1,0,,0
40,management,divorced,tertiary,no,1930,yes,no,cellular,2,jun,258,3,60,1,failure,0
38,management,divorced,tertiary,no,1717,no,no,cellular,12,aug,212,4,-1,0,,0
47,unemployed,single,tertiary,no,1407,yes,no,cellular,20,nov,1071,6,-1,0,,1
51,admin.,single,secondary,no,2519,no,no,telephone,22,jul,259,4,-1,0,,0
48,self-employed,married,tertiary,no,15069,no,no,cellular,14,apr,395,9,-1,0,,0
40,services,married,secondary,no,1909,yes,no,cellular,6,may,613,3,358,2,other,0
31,technician,single,secondary,no,1428,yes,no,cellular,17,apr,323,5,325,2,failure,0
56,blue-collar,married,secondary,no,2141,yes,no,cellular,16,apr,367,3,-1,0,,0
64,technician,married,secondary,no,1778,yes,yes,cellular,20,apr,152,4,-1,0,,0
43,management,single,tertiary,no,2520,no,no,,21,sep,144,3,771,2,success,0
42,admin.,single,secondary,no,1488,yes,no,,27,may,309,4,-1,0,,0
48,management,married,tertiary,no,1335,no,yes,cellular,21,jul,205,4,-1,0,,0
75,retired,married,tertiary,no,2741,no,no,cellular,13,feb,846,3,-1,0,,1
51,blue-collar,married,primary,no,1597,yes,no,cellular,17,nov,188,4,-1,0,,0
49,services,married,,no,2938,no,no,cellular,29,jul,850,4,-1,0,,1
45,entrepreneur,married,tertiary,no,2236,yes,no,cellular,20,nov,363,3,177,2,failure,0
26,student,single,,no,1508,no,no,cellular,10,aug,307,3,-1,0,,1
63,technician,married,,no,6146,yes,no,cellular,21,nov,377,4,182,3,failure,0
61,management,married,tertiary,no,1400,no,no,cellular,28,jan,1885,4,-1,0,,0
37,housemaid,single,secondary,no,2118,yes,no,,8,may,231,5,-1,0,,0
33,services,single,secondary,no,1994,no,no,cellular,4,jun,229,4,-1,0,,1
49,technician,married,secondary,no,1857,yes,yes,,26,may,321,4,-1,0,,0
44,student,single,secondary,no,1809,yes,no,,12,jun,212,3,-1,0,,0
42,blue-collar,divorced,secondary,no,1564,yes,no,,19,may,242,15,-1,0,,0
58,management,married,tertiary,no,2019,yes,no,telephone,25,jul,359,4,-1,0,,0
29,student,single,secondary,no,1757,no,no,cellular,2,sep,255,5,-1,0,,0
53,retired,married,primary,no,1400,no,no,,3,jun,430,3,-1,0,,0
51,blue-collar,married,secondary,no,2020,yes,no,cellular,13,may,186,6,-1,0,,0
41,admin.,single,secondary,no,1972,yes,no,cellular,14,apr,484,3,74,2,failure,1
38,admin.,single,tertiary,no,1408,no,yes,cellular,30,jul,216,4,150,1,failure,0
66,retired,married,primary,no,1400,yes,no,,16,jun,344,6,-1,0,,0
52,admin.,married,tertiary,no,1748,yes,yes,cellular,16,feb,310,4,-1,0,,1
36,services,single,,no,1330,yes,yes,,21,may,384,3,-1,0,,0
44,management,single,tertiary,no,1791,no,no,,18,jun,583,3,-1,0,,0
46,technician,single,secondary,no,11010,yes,no,cellular,16,apr,389,4,-1,0,,0
46,admin.,single,secondary,no,5223,no,no,,6,jun,221,7,-1,0,,0
38,management,married,tertiary,no,2202,yes,no,cellular,13,aug,245,3,-1,0,,0
43,services,married,secondary,no,1542,yes,no,cellular,20,nov,455,4,196,4,failure,0
29,unemployed,single,secondary,no,1680,no,no,cellular,11,aug,420,4,-1,0,,0
40,services,single,secondary,no,2275,yes,no,cellular,21,nov,1155,4,-1,0,,0
72,housemaid,married,primary,no,2168,no,no,cellular,15,jul,390,4,182,1,success,0
60,management,married,secondary,no,1664,no,no,cellular,20,aug,208,10,-1,0,,0
61,blue-collar,divorced,primary,no,3877,yes,no,,13,may,315,4,-1,0,,0
61,admin.,single,secondary,no,3358,no,no,telephone,23,apr,304,6,-1,0,,0
46,entrepreneur,married,tertiary,no,1400,no,no,cellular,23,jul,672,4,-1,0,,1
40,technician,married,secondary,no,1885,no,no,cellular,26,aug,238,16,-1,0,,0
43,management,married,tertiary,no,1787,yes,no,cellular,16,jul,394,4,-1,0,,0
59,unemployed,married,secondary,no,1474,no,yes,cellular,21,nov,429,5,-1,0,,0
59,management,married,tertiary,no,2374,no,no,cellular,18,nov,198,3,-1,0,,0
33,unemployed,single,primary,no,1529,no,no,cellular,12,apr,316,5,-1,0,,1
40,services,married,secondary,no,6285,yes,yes,cellular,18,nov,540,4,-1,0,,0
65,admin.,divorced,primary,no,1401,no,no,,15,may,157,12,-1,0,,0
35,services,single,secondary,no,1904,yes,no,cellular,18,may,246,7,362,8,other,0
50,self-employed,married,secondary,no,1402,yes,no,cellular,14,may,191,7,-1,0,,0
55,services,divorced,secondary,no,2091,no,no,cellular,6,feb,425,8,-1,0,,0
47,management,married,tertiary,no,3202,no,no,cellular,25,jan,269,4,97,2,failure,0
62,services,married,secondary,yes,1400,yes,no,,6,may,278,5,-1,0,,0
48,management,married,tertiary,no,1532,yes,yes,cellular,18,nov,310,4,-1,0,,0
40,technician,married,,no,1829,yes,no,cellular,20,apr,171,5,153,2,other,0
53,management,married,tertiary,no,2276,no,no,,16,may,318,3,-1,0,,0
49,services,married,,no,7380,yes,no,cellular,31,jul,290,5,-1,0,,0
37,management,married,tertiary,no,3851,yes,no,,28,may,198,3,-1,0,,0
50,blue-collar,married,secondary,no,1894,no,no,,20,jun,294,4,-1,0,,0
53,blue-collar,married,primary,no,1400,yes,yes,cellular,12,may,176,5,172,5,failure,0
34,blue-collar,single,secondary,no,1402,yes,no,cellular,7,may,363,3,-1,0,,0
75,management,married,tertiary,no,1805,no,no,cellular,10,nov,484,4,95,2,success,1
54,technician,married,secondary,no,1678,yes,no,cellular,12,may,347,3,306,1,failure,0
44,blue-collar,married,primary,yes,232,yes,no,,29,may,356,9,-1,0,,0
63,management,divorced,tertiary,no,1193,no,no,cellular,2,feb,351,3,-1,0,,0
66,retired,married,secondary,no,4236,no,no,,6,jun,388,4,-1,0,,0
33,technician,single,secondary,no,1435,yes,no,cellular,30,jul,236,31,-1,0,,0
47,blue-collar,married,primary,no,1968,yes,no,,21,may,313,5,-1,0,,0
47,technician,single,secondary,no,1402,yes,yes,telephone,31,jul,154,31,-1,0,,0
34,services,single,tertiary,no,1530,yes,no,cellular,14,may,164,9,302,1,failure,0
42,admin.,married,secondary,no,1633,yes,yes,cellular,8,jul,443,3,-1,0,,0
51,self-employed,married,tertiary,no,11472,no,no,cellular,24,feb,285,3,100,4,failure,0
42,technician,married,tertiary,no,1516,no,no,cellular,11,aug,285,4,-1,0,,0
40,student,married,secondary,no,2233,yes,no,telephone,2,nov,367,7,164,3,other,0
69,retired,married,tertiary,no,6667,no,no,cellular,18,aug,352,9,188,3,success,0
57,blue-collar,single,primary,no,1448,no,no,cellular,9,feb,573,5,-1,0,,0
40,blue-collar,single,secondary,no,1181,yes,no,cellular,7,may,586,8,342,2,failure,0
57,blue-collar,married,primary,no,1404,yes,yes,cellular,2,feb,301,4,-1,0,,0
61,technician,married,secondary,no,2719,no,no,,19,jun,1458,5,-1,0,,1
57,management,married,tertiary,no,3405,no,no,,16,jun,221,6,-1,0,,0
50,services,married,secondary,no,5089,yes,no,,3,jun,503,3,-1,0,,0
37,self-employed,single,tertiary,no,10149,no,no,telephone,17,feb,281,9,-1,0,,0
45,management,single,tertiary,no,6740,yes,no,cellular,19,nov,241,4,104,4,failure,0
49,management,married,tertiary,no,1396,yes,no,cellular,8,may,212,3,368,1,failure,0
34,technician,single,tertiary,no,4181,yes,no,cellular,30,apr,272,3,-1,0,,0
33,services,married,secondary,no,1118,yes,yes,cellular,25,jul,338,3,-1,0,,0
31,blue-collar,married,secondary,no,1672,no,no,cellular,14,aug,240,4,-1,0,,1
40,admin.,married,secondary,no,1417,yes,no,,27,may,263,3,-1,0,,0
64,blue-collar,married,primary,no,1400,yes,no,telephone,23,jul,433,7,-1,0,,0
43,management,single,tertiary,no,2044,yes,no,,30,may,260,4,-1,0,,0
52,management,single,tertiary,no,2297,yes,yes,cellular,15,apr,498,3,-1,0,,0
65,management,married,secondary,no,1400,yes,no,cellular,24,jul,865,4,-1,0,,0
60,services,married,primary,no,1832,no,no,cellular,8,aug,564,6,-1,0,,0
39,admin.,single,secondary,no,1560,yes,yes,,20,may,373,4,-1,0,,0
52,admin.,divorced,secondary,no,1421,yes,no,cellular,13,apr,821,5,-1,0,,0
53,blue-collar,married,secondary,no,1217,yes,yes,cellular,28,aug,148,15,-1,0,,0
45,admin.,married,secondary,no,3461,yes,yes,cellular,22,jun,599,3,109,3,failure,1
40,blue-collar,single,secondary,yes,825,yes,no,cellular,14,may,164,8,346,9,failure,0
43,technician,single,tertiary,no,1976,no,no,cellular,28,aug,148,15,-1,0,,0
53,unemployed,married,secondary,no,993,yes,no,cellular,15,may,460,5,371,2,failure,0
47,services,married,secondary,no,1550,no,no,,12,jun,383,4,-1,0,,0
42,services,divorced,secondary,no,1569,yes,no,,16,may,400,3,-1,0,,0
62,management,married,tertiary,no,3837,no,no,telephone,27,aug,1316,10,-1,0,,0
47,technician,married,secondary,no,1611,no,no,telephone,6,feb,193,4,-1,0,,0
50,blue-collar,married,primary,no,2369,yes,no,cellular,13,may,861,3,-1,0,,0
55,entrepreneur,married,secondary,no,2775,yes,no,telephone,16,apr,412,4,321,7,failure,0
63,admin.,married,secondary,no,10729,no,no,cellular,19,mar,321,3,-1,0,,0
43,technician,married,secondary,no,1657,yes,yes,cellular,20,apr,447,6,-1,0,,0
44,blue-collar,divorced,secondary,no,2208,no,no,,16,jun,303,3,-1,0,,0
47,management,married,tertiary,no,2342,yes,no,cellular,13,may,704,4,265,4,other,0
54,blue-collar,married,secondary,no,3085,yes,no,cellular,29,aug,343,4,-1,0,,0
65,blue-collar,married,primary,no,1562,yes,no,,6,may,295,4,-1,0,,0
54,housemaid,married,,no,2435,no,no,,16,jun,843,3,-1,0,,0
34,student,married,tertiary,no,10150,no,no,cellular,26,mar,238,4,-1,0,,0
38,technician,single,tertiary,no,1410,no,no,cellular,26,aug,416,10,-1,0,,0
33,student,single,secondary,no,1748,no,no,cellular,10,aug,385,3,-1,0,,1
46,technician,single,secondary,no,9781,no,no,cellular,21,nov,238,3,-1,0,,0
38,services,married,secondary,no,1842,yes,no,,8,may,277,4,-1,0,,0
38,services,married,secondary,no,1653,yes,no,cellular,5,may,375,4,-1,0,,0
43,housemaid,married,primary,no,9527,no,no,,6,jun,455,3,-1,0,,0
55,admin.,married,,no,1400,yes,no,cellular,21,nov,225,3,198,1,failure,0
63,blue-collar,married,primary,no,11397,no,no,cellular,8,aug,258,4,-1,0,,0
58,blue-collar,married,secondary,no,3004,yes,no,,15,may,407,7,-1,0,,0
37,technician,single,secondary,no,4927,no,yes,cellular,10,jul,311,7,-1,0,,0
68,retired,married,primary,no,1400,no,no,telephone,30,jul,270,5,-1,0,,0
59,entrepreneur,married,tertiary,no,1483,no,no,cellular,20,apr,407,4,-1,0,,1
58,management,married,tertiary,no,3012,no,no,cellular,15,sep,328,3,92,4,success,0
62,management,divorced,secondary,no,985,yes,no,,26,may,430,4,-1,0,,0
41,management,married,tertiary,no,2788,yes,no,cellular,31,may,298,3,202,3,failure,0
60,management,married,tertiary,no,1593,no,no,cellular,30,apr,521,3,269,1,failure,1
55,technician,married,tertiary,no,2830,yes,no,cellular,24,jul,260,13,-1,0,,0
44,technician,married,tertiary,no,1930,yes,no,cellular,15,may,379,4,-1,0,,0
63,technician,married,primary,no,2218,yes,no,cellular,4,feb,325,4,247,3,other,0
61,unemployed,married,secondary,no,2961,no,no,cellular,20,nov,829,4,-1,0,,0
59,admin.,divorced,secondary,no,1380,no,no,,1,jul,198,3,-1,0,,0
38,technician,single,secondary,no,1717,yes,no,,12,may,386,8,-1,0,,0
49,management,married,secondary,no,1856,yes,no,cellular,11,aug,874,6,-1,0,,1
38,technician,married,,yes,1085,yes,no,,8,may,341,4,-1,0,,0
38,blue-collar,married,secondary,no,1921,yes,no,cellular,23,jul,216,19,-1,0,,0
73,,married,,no,1700,no,no,cellular,12,jan,245,3,-1,0,,0
42,blue-collar,married,secondary,no,1410,yes,yes,cellular,11,may,336,4,356,1,failure,0
44,unemployed,married,tertiary,no,1473,no,no,cellular,23,jul,312,4,-1,0,,0
31,blue-collar,single,primary,yes,773,yes,yes,,27,may,255,3,-1,0,,0
39,admin.,single,secondary,no,1531,yes,no,cellular,15,jun,291,3,-1,0,,1
44,entrepreneur,married,tertiary,no,1406,no,no,telephone,30,oct,386,3,-1,0,,0
41,services,married,tertiary,no,1946,yes,yes,cellular,3,feb,194,4,270,1,failure,0
38,services,married,primary,no,2415,yes,no,cellular,20,nov,164,3,113,8,failure,0
63,technician,married,,no,2592,yes,no,,13,may,621,3,-1,0,,0
41,management,married,tertiary,no,1689,no,no,cellular,23,sep,473,3,-1,0,,0
49,blue-collar,married,primary,no,1909,yes,no,,30,jun,286,5,-1,0,,0
70,retired,married,tertiary,no,6092,yes,no,cellular,15,oct,213,3,-1,0,,0
43,services,married,secondary,no,1400,no,no,,30,may,287,11,-1,0,,0
46,technician,married,secondary,no,1814,yes,no,cellular,5,may,287,3,-1,0,,0
43,management,single,tertiary,no,4046,no,no,cellular,13,oct,361,3,182,1,success,1
53,admin.,divorced,secondary,no,1840,no,no,cellular,30,jan,231,3,2,1,other,0
56,services,married,secondary,no,1525,no,no,cellular,14,aug,229,9,-1,0,,0
43,blue-collar,married,secondary,no,1554,yes,no,,23,may,351,6,-1,0,,0
37,technician,single,tertiary,no,3291,no,no,cellular,2,jul,269,3,-1,0,,0
49,blue-collar,married,secondary,no,2301,yes,no,,6,jun,220,5,-1,0,,0
44,blue-collar,divorced,primary,no,1517,yes,no,,2,jun,263,6,-1,0,,0
36,management,single,tertiary,no,1545,yes,no,cellular,20,apr,417,3,-1,0,,0
37,technician,married,tertiary,no,1154,yes,no,,6,jun,451,5,-1,0,,0
37,blue-collar,married,primary,no,2030,yes,no,cellular,30,jul,359,7,-1,0,,0
51,management,single,tertiary,no,1344,yes,no,cellular,18,nov,286,4,151,14,failure,0
39,admin.,married,secondary,no,2530,yes,no,cellular,23,jul,376,7,-1,0,,0
49,technician,married,secondary,no,2112,no,no,cellular,19,aug,549,4,-1,0,,0
85,,married,,no,1797,no,no,telephone,8,nov,347,3,185,3,success,0
54,blue-collar,single,secondary,no,1724,yes,no,,30,may,433,8,-1,0,,0
46,services,married,secondary,no,5792,no,no,cellular,31,jul,172,4,-1,0,,0
63,blue-collar,married,,no,8961,no,no,,6,jun,825,5,-1,0,,1
45,blue-collar,married,secondary,no,2459,yes,no,cellular,11,jul,234,4,-1,0,,0
64,management,married,primary,yes,1145,yes,no,telephone,11,may,149,7,-1,0,,0
51,admin.,married,secondary,no,1532,no,no,cellular,19,aug,714,3,84,3,success,1
58,admin.,married,secondary,no,3306,no,no,,16,may,314,19,-1,0,,0
43,management,married,tertiary,no,2210,no,no,,11,jun,264,6,-1,0,,0
47,blue-collar,married,secondary,no,1523,yes,no,,6,jun,305,5,-1,0,,0
43,technician,single,tertiary,no,2217,yes,no,cellular,21,nov,152,7,-1,0,,0
46,management,divorced,tertiary,no,3327,yes,yes,cellular,29,jan,667,3,-1,0,,0
64,management,divorced,secondary,no,1678,yes,no,,17,jun,409,3,-1,0,,0
51,management,married,tertiary,no,2658,no,no,,20,oct,452,3,-1,0,,1
42,management,married,tertiary,no,1673,yes,no,cellular,14,may,632,3,175,2,failure,1
42,management,single,tertiary,no,1612,no,no,cellular,25,mar,418,10,-1,0,,1
62,housemaid,married,secondary,no,1778,no,no,,6,jun,511,4,-1,0,,0
57,management,married,secondary,no,1762,yes,no,,4,jun,224,4,-1,0,,0
56,management,married,tertiary,no,1400,no,no,cellular,26,aug,200,7,-1,0,,0
56,services,divorced,secondary,no,1505,no,no,cellular,31,jul,251,4,-1,0,,0
42,housemaid,married,secondary,no,3369,no,no,cellular,7,aug,392,6,-1,0,,0
54,housemaid,married,primary,no,2575,no,no,cellular,7,aug,321,4,-1,0,,0
40,management,married,tertiary,no,1822,yes,no,cellular,3,feb,322,7,-1,0,,0
50,self-employed,married,tertiary,no,2153,no,no,,17,jun,171,3,-1,0,,0
63,housemaid,married,primary,no,3042,no,no,cellular,13,aug,435,4,-1,0,,0
66,blue-collar,married,primary,no,10600,no,no,,6,jun,373,4,-1,0,,0
59,blue-collar,married,primary,no,1601,yes,no,cellular,17,jul,722,4,-1,0,,1
44,technician,married,secondary,no,2745,yes,no,,30,may,371,5,-1,0,,0
64,retired,divorced,secondary,no,3286,yes,no,cellular,19,nov,822,3,-1,0,,0
44,blue-collar,married,secondary,no,1534,no,no,,12,may,238,4,-1,0,,0
63,blue-collar,married,primary,no,1709,yes,no,,12,may,255,6,-1,0,,0
53,blue-collar,married,secondary,no,2040,yes,no,cellular,4,may,587,3,-1,0,,1
62,technician,married,secondary,no,1400,no,no,telephone,5,feb,884,5,-1,0,,1
51,self-employed,married,tertiary,no,11472,no,no,cellular,24,feb,285,3,100,4,failure,0
56,technician,married,secondary,no,1471,no,no,,20,jun,664,6,-1,0,,0
39,self-employed,married,secondary,no,1981,yes,no,cellular,14,may,443,5,174,3,failure,0
56,services,married,secondary,no,1873,no,yes,cellular,6,aug,338,4,-1,0,,0
51,management,married,tertiary,no,1066,yes,no,cellular,7,aug,431,3,-1,0,,0
37,management,married,tertiary,no,3071,yes,no,,30,may,322,3,-1,0,,0
66,management,divorced,tertiary,no,7101,no,no,cellular,14,aug,232,5,106,2,success,0
40,management,divorced,tertiary,no,1930,yes,no,cellular,2,jun,258,3,60,1,failure,0
38,blue-collar,married,secondary,no,871,yes,no,cellular,12,may,556,6,-1,0,,0
55,management,married,tertiary,no,1688,no,no,cellular,1,oct,241,3,-1,0,,1
52,entrepreneur,single,tertiary,no,2536,yes,yes,cellular,3,apr,485,4,249,7,other,0
48,technician,married,secondary,no,2182,yes,no,,14,may,364,4,-1,0,,0
36,student,single,tertiary,no,2236,yes,no,,19,may,176,3,-1,0,,0
38,services,married,secondary,no,1433,no,no,cellular,18,nov,176,3,-1,0,,0
59,blue-collar,married,primary,no,4585,yes,no,cellular,13,may,294,3,174,2,failure,0
50,entrepreneur,married,primary,no,1719,yes,no,telephone,8,may,157,11,-1,0,,0
65,technician,married,tertiary,no,2581,no,no,cellular,29,jul,309,4,182,2,success,1
54,management,married,secondary,no,2514,no,no,cellular,31,jul,227,10,-1,0,,0
44,management,single,tertiary,no,1588,no,no,cellular,29,jan,195,4,-1,0,,0
38,blue-collar,single,secondary,no,2255,yes,no,,3,jun,375,4,-1,0,,0
31,services,single,secondary,no,1888,no,no,cellular,29,jun,345,3,91,3,success,1
55,management,married,primary,no,3197,no,no,cellular,7,jul,202,6,-1,0,,0
53,services,single,secondary,no,3171,no,no,,18,jun,190,4,-1,0,,0
56,services,married,secondary,no,1933,no,no,,9,jun,203,3,-1,0,,0
46,technician,married,secondary,no,2035,no,no,,5,jun,171,7,-1,0,,0
37,admin.,single,secondary,no,1267,no,no,cellular,18,jul,248,3,-1,0,,0
33,student,single,secondary,no,1719,yes,no,cellular,20,apr,188,5,-1,0,,0
39,technician,married,secondary,no,1947,no,no,cellular,14,aug,344,8,-1,0,,0
46,blue-collar,divorced,secondary,no,3448,no,yes,cellular,14,may,263,3,-1,0,,0
48,management,married,tertiary,no,1784,no,no,,28,may,331,4,-1,0,,0
67,retired,married,primary,no,4032,no,no,cellular,3,jun,263,3,-1,0,,0
34,blue-collar,married,primary,no,1504,yes,no,cellular,4,may,370,8,360,2,other,0
60,blue-collar,married,primary,no,3284,no,no,,11,jun,208,6,-1,0,,0
42,blue-collar,single,secondary,no,1577,yes,no,,8,may,640,3,-1,0,,0
62,admin.,single,secondary,no,3823,no,no,,3,jun,215,6,-1,0,,0
52,management,married,tertiary,no,1626,yes,no,cellular,17,nov,216,5,-1,0,,0
52,entrepreneur,divorced,secondary,no,1401,no,no,cellular,31,jul,528,6,-1,0,,0
60,management,married,secondary,no,6593,no,no,cellular,23,apr,617,4,-1,0,,0
56,technician,married,secondary,no,1471,no,no,,20,jun,664,6,-1,0,,0
58,admin.,single,secondary,no,1533,no,no,cellular,28,jul,1030,6,-1,0,,1
55,self-employed,divorced,secondary,no,9915,yes,no,,20,nov,154,9,112,4,other,0
54,management,married,tertiary,no,1544,no,no,cellular,22,aug,219,6,-1,0,,0
46,housemaid,married,primary,no,5318,no,no,cellular,27,aug,241,5,-1,0,,0
54,blue-collar,married,secondary,no,1712,yes,no,cellular,14,may,160,4,-1,0,,0
55,technician,married,secondary,no,1735,no,no,cellular,17,feb,366,3,-1,0,,1
66,unemployed,married,secondary,no,3025,no,no,cellular,5,feb,426,4,-1,0,,1
47,admin.,divorced,secondary,no,1512,no,no,cellular,16,sep,714,5,-1,0,,1
43,services,married,secondary,no,1400,yes,no,cellular,6,may,483,5,351,1,failure,0
41,self-employed,divorced,secondary,no,3304,yes,no,cellular,17,jul,1724,4,-1,0,,1
57,admin.,married,secondary,no,1400,yes,yes,,3,jun,190,5,-1,0,,0
41,technician,married,secondary,no,1884,yes,no,cellular,16,aug,345,5,182,9,success,1
38,admin.,married,secondary,no,1511,no,yes,cellular,21,nov,226,5,133,1,failure,0
39,blue-collar,married,secondary,no,2754,yes,yes,cellular,17,nov,362,4,-1,0,,0
61,technician,married,,no,8321,yes,no,cellular,19,nov,270,5,188,2,other,0
55,technician,married,secondary,no,2044,no,no,telephone,28,jan,194,5,160,13,failure,0
62,admin.,married,primary,no,1400,yes,no,cellular,30,jan,660,5,-1,0,,0
51,technician,single,secondary,no,1454,yes,no,cellular,30,jul,202,4,-1,0,,0
41,management,married,tertiary,no,1831,yes,no,telephone,27,oct,191,3,-1,0,,0
60,technician,married,secondary,no,1706,no,no,cellular,25,aug,405,6,-1,0,,0
44,services,single,secondary,no,1928,no,no,cellular,3,feb,365,4,-1,0,,0
35,technician,married,secondary,no,1407,yes,no,,15,may,238,4,-1,0,,0
38,services,single,secondary,no,1517,no,no,cellular,28,jan,275,3,-1,0,,0
53,admin.,married,secondary,no,1400,no,no,cellular,14,aug,253,4,-1,0,,0
40,blue-collar,single,secondary,no,1316,yes,no,cellular,11,may,566,3,-1,0,,0
29,student,single,primary,no,1823,no,no,telephone,18,jan,427,7,285,5,success,1
69,self-employed,divorced,tertiary,no,53987,no,no,cellular,15,feb,534,5,189,1,success,1
38,admin.,married,primary,no,1409,yes,yes,cellular,16,apr,463,3,-1,0,,0
55,technician,divorced,primary,no,4924,yes,no,cellular,19,nov,472,6,-1,0,,0
39,services,single,secondary,no,1734,no,no,,28,jun,194,3,-1,0,,0
46,technician,single,secondary,no,14326,yes,no,,3,jun,420,3,-1,0,,0
56,admin.,married,secondary,no,1512,no,no,cellular,18,aug,279,7,-1,0,,0
46,blue-collar,married,secondary,no,2261,yes,no,cellular,11,may,705,4,-1,0,,0
41,management,married,tertiary,no,1710,no,no,cellular,29,aug,319,4,-1,0,,0
40,technician,married,primary,no,1462,yes,yes,,13,may,260,3,-1,0,,0
32,blue-collar,single,secondary,no,1403,yes,no,cellular,15,may,451,3,-1,0,,0
46,self-employed,single,tertiary,no,2382,no,no,cellular,11,aug,316,5,-1,0,,0
35,blue-collar,married,primary,no,1900,yes,no,cellular,15,may,156,8,365,6,failure,0
42,blue-collar,married,primary,no,1322,yes,no,,9,may,338,3,-1,0,,0
40,blue-collar,divorced,secondary,no,1385,yes,yes,cellular,11,may,272,5,-1,0,,0
36,management,married,tertiary,yes,1484,no,yes,cellular,28,jul,188,23,-1,0,,0
54,housemaid,married,primary,no,3076,no,no,,6,jun,196,4,-1,0,,0
34,admin.,single,secondary,yes,1400,yes,no,cellular,16,jul,297,4,-1,0,,0
37,management,single,tertiary,no,1242,yes,no,,28,may,539,3,-1,0,,0
45,technician,married,tertiary,no,6639,no,no,cellular,7,aug,207,4,-1,0,,0
50,admin.,divorced,secondary,no,3797,yes,no,cellular,15,apr,379,4,320,2,failure,0
65,management,married,primary,no,2172,yes,no,telephone,8,sep,341,3,292,1,failure,0
35,technician,single,tertiary,no,1901,no,yes,telephone,30,jan,510,6,-1,0,,0
56,management,divorced,tertiary,no,19364,yes,no,cellular,1,sep,260,3,98,5,success,1
44,blue-collar,single,secondary,no,1740,no,yes,,16,jun,699,5,-1,0,,0
65,unemployed,divorced,secondary,no,1479,yes,no,,1,mar,200,3,592,2,failure,0
40,technician,single,tertiary,no,36046,no,no,telephone,13,aug,758,11,-1,0,,1
55,services,single,secondary,no,2317,no,no,cellular,29,jul,433,4,-1,0,,0
69,retired,married,secondary,no,1883,no,no,cellular,23,apr,304,3,-1,0,,0
56,blue-collar,married,secondary,no,1513,yes,no,cellular,16,apr,395,4,318,5,other,0
40,management,married,tertiary,no,1455,no,no,cellular,2,feb,264,5,-1,0,,0
38,technician,single,tertiary,no,5961,yes,no,cellular,14,aug,243,4,-1,0,,0
65,unemployed,divorced,secondary,no,4162,no,no,telephone,19,nov,240,3,-1,0,,0
39,student,single,,no,2040,no,no,cellular,3,feb,232,3,-1,0,,0
36,student,single,secondary,no,1469,no,no,cellular,30,jan,672,4,-1,0,,1
38,admin.,single,secondary,no,1857,no,no,cellular,27,apr,230,4,-1,0,,0
58,blue-collar,married,secondary,no,1419,no,no,cellular,17,jul,349,6,-1,0,,0
42,blue-collar,single,primary,yes,1481,no,yes,cellular,9,feb,184,4,-1,0,,0
59,blue-collar,married,,no,2537,no,no,,11,jun,216,3,-1,0,,0
30,blue-collar,single,secondary,no,1349,yes,no,cellular,15,may,999,3,-1,0,,1
42,admin.,divorced,secondary,no,1879,yes,no,cellular,12,may,655,3,350,5,failure,1
34,blue-collar,single,tertiary,no,1967,no,no,cellular,25,may,561,3,-1,0,,1
50,management,married,tertiary,no,1655,yes,yes,,3,jun,378,4,-1,0,,0
39,management,single,tertiary,no,3736,no,no,cellular,17,jul,364,3,-1,0,,0
55,blue-collar,married,primary,no,1593,yes,no,cellular,29,aug,311,4,-1,0,,0
41,management,married,tertiary,no,2790,no,no,cellular,15,jun,232,4,312,2,failure,0
44,blue-collar,single,secondary,no,3222,yes,no,cellular,8,apr,1092,3,323,1,other,1
