age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
40,technician,married,secondary,no,1209,yes,no,cellular,18,oct,357,3,-1,0,,1
45,admin.,married,secondary,no,683,yes,no,cellular,16,apr,772,4,-1,0,,0
42,blue-collar,married,secondary,no,1184,no,no,,12,may,203,4,-1,0,,0
47,housemaid,married,secondary,no,1063,no,no,cellular,11,aug,260,6,-1,0,,0
62,services,married,secondary,no,7553,yes,yes,cellular,18,may,132,8,-1,0,,0
40,blue-collar,married,secondary,no,5040,yes,no,cellular,18,nov,696,4,117,7,failure,0
59,admin.,single,secondary,no,3448,yes,no,cellular,3,feb,213,3,92,1,success,0
45,management,single,tertiary,no,1050,no,no,cellular,6,aug,240,4,-1,0,,0
61,management,married,tertiary,no,1211,no,no,cellular,11,aug,331,4,-1,0,,0
60,blue-collar,married,secondary,no,1784,no,yes,,12,jun,229,3,-1,0,,0
65,management,married,tertiary,no,1188,yes,yes,cellular,16,nov,267,4,187,5,failure,0
38,services,single,secondary,no,1130,yes,no,telephone,19,nov,580,4,-1,0,,0
51,blue-collar,married,secondary,no,2828,yes,no,cellular,4,feb,146,3,251,5,failure,0
33,admin.,single,secondary,no,4688,no,no,cellular,11,jul,376,7,-1,0,,0
41,technician,married,tertiary,no,781,yes,yes,cellular,14,may,449,6,-1,0,,0
43,admin.,divorced,secondary,no,1500,yes,yes,,24,jun,120,3,-1,0,,0
48,technician,married,secondary,no,10374,no,no,cellular,27,aug,172,6,-1,0,,0
32,student,single,tertiary,no,1050,yes,no,,28,may,229,3,-1,0,,0
34,management,single,tertiary,no,2858,no,no,cellular,30,apr,414,3,-1,0,,1
60,entrepreneur,married,tertiary,no,2179,no,yes,cellular,28,jan,347,3,184,8,failure,0
56,admin.,married,secondary,no,4686,no,no,,28,may,395,3,-1,0,,0
43,management,married,tertiary,no,1686,no,yes,,5,jun,443,4,-1,0,,0
49,technician,divorced,secondary,yes,1123,yes,no,cellular,14,jul,429,4,-1,0,,0
45,blue-collar,single,primary,no,1706,yes,no,cellular,18,may,295,8,-1,0,,0
36,technician,single,tertiary,no,1050,yes,no,cellular,18,nov,447,4,174,1,failure,0
55,entrepreneur,married,secondary,no,1139,yes,no,cellular,12,may,456,3,-1,0,,0
46,blue-collar,married,secondary,no,1054,yes,yes,,7,may,368,3,-1,0,,0
38,technician,married,secondary,no,1213,yes,yes,cellular,28,jul,178,5,-1,0,,0
34,student,single,secondary,no,1296,yes,no,,14,may,267,6,-1,0,,0
54,,married,,no,1336,no,no,cellular,30,jul,271,4,-1,0,,0
43,self-employed,single,tertiary,no,2599,no,no,,6,jun,153,4,-1,0,,0
51,housemaid,married,primary,no,3289,no,no,telephone,29,jul,129,4,-1,0,,0
41,admin.,single,secondary,no,1231,yes,no,cellular,18,may,322,6,301,1,failure,0
42,blue-collar,married,primary,no,2630,yes,no,cellular,14,jul,720,5,-1,0,,0
52,technician,single,tertiary,no,4183,no,no,cellular,6,aug,516,5,-1,0,,0
57,management,single,tertiary,no,5355,yes,no,cellular,4,may,231,3,-1,0,,0
63,housemaid,married,tertiary,no,1053,no,no,cellular,4,aug,247,4,-1,0,,0
52,technician,married,secondary,no,2477,yes,no,,14,may,137,5,-1,0,,0
51,technician,married,secondary,no,2891,yes,no,cellular,30,jul,259,4,-1,0,,0
54,entrepreneur,single,tertiary,no,1368,yes,no,cellular,5,feb,1122,6,-1,0,,1
46,management,married,tertiary,no,1463,yes,no,,14,may,255,3,-1,0,,0
36,management,married,tertiary,no,5924,yes,no,cellular,25,aug,239,12,-1,0,,0
37,management,single,tertiary,no,2365,yes,no,,8,may,261,3,-1,0,,0
31,student,single,secondary,no,1165,no,no,cellular,6,may,901,4,-1,0,,0
58,management,married,primary,no,1098,no,no,,9,jun,240,4,-1,0,,0
55,blue-collar,married,secondary,no,1184,yes,yes,,27,may,370,4,-1,0,,0
51,services,married,secondary,no,2309,yes,no,,6,may,612,3,-1,0,,0
38,services,single,secondary,no,1098,yes,no,cellular,20,apr,113,5,-1,0,,0
38,services,single,secondary,no,2990,yes,no,,23,may,320,4,-1,0,,0
46,unemployed,married,secondary,no,4974,no,no,,5,jun,753,4,-1,0,,0
59,blue-collar,married,secondary,no,1409,no,yes,,8,may,343,10,-1,0,,0
50,blue-collar,single,primary,no,1147,yes,no,,23,may,200,16,-1,0,,0
53,technician,divorced,secondary,no,2901,yes,no,,19,may,245,4,-1,0,,0
42,housemaid,married,secondary,no,1050,no,no,cellular,21,aug,181,4,-1,0,,0
46,technician,married,secondary,no,1554,yes,no,cellular,2,feb,201,3,266,1,failure,0
51,services,married,secondary,no,975,yes,no,cellular,2,feb,239,3,252,1,failure,0
42,self-employed,single,secondary,no,21501,no,no,cellular,20,nov,174,5,-1,0,,0
29,services,single,secondary,no,1155,yes,yes,,9,may,410,4,-1,0,,0
32,blue-collar,single,secondary,no,700,yes,no,cellular,18,may,185,5,329,3,failure,0
36,self-employed,single,secondary,no,1361,yes,yes,,28,may,303,5,-1,0,,0
57,blue-collar,divorced,primary,no,1050,yes,no,cellular,21,jul,427,4,-1,0,,0
39,blue-collar,single,secondary,no,16391,no,no,cellular,20,apr,440,3,334,3,failure,0
57,blue-collar,married,primary,no,8130,no,no,,11,jun,131,3,-1,0,,0
51,technician,married,secondary,no,1194,yes,yes,cellular,14,jul,259,6,-1,0,,0
54,blue-collar,married,primary,no,1468,yes,no,,9,may,207,5,-1,0,,0
66,admin.,married,secondary,no,4597,no,no,telephone,15,jun,456,8,-1,0,,1
34,blue-collar,married,secondary,no,1301,yes,no,cellular,7,may,859,3,-1,0,,0
49,blue-collar,married,secondary,no,2010,yes,no,,15,may,541,3,-1,0,,0
45,blue-collar,divorced,secondary,no,1291,yes,no,cellular,18,jul,222,4,-1,0,,0
51,blue-collar,married,primary,no,1171,no,no,cellular,29,aug,198,13,-1,0,,0
41,management,married,secondary,no,1103,yes,no,cellular,18,nov,483,3,-1,0,,0
45,services,single,secondary,no,1208,yes,no,cellular,21,nov,288,3,168,2,failure,0
37,admin.,single,secondary,no,1912,yes,no,cellular,15,may,152,4,-1,0,,0
35,management,single,tertiary,no,2616,yes,no,,4,jun,338,3,-1,0,,0
43,unemployed,married,secondary,no,1113,no,no,cellular,5,feb,539,3,-1,0,,0
41,admin.,married,secondary,no,6300,yes,no,cellular,15,apr,448,4,146,1,failure,0
54,housemaid,married,tertiary,no,6523,no,no,cellular,24,aug,337,4,-1,0,,1
39,services,single,secondary,no,1050,yes,no,,20,may,239,5,-1,0,,0
47,services,married,,no,1280,yes,no,cellular,9,feb,260,5,-1,0,,0
54,management,divorced,tertiary,no,1050,no,no,,20,jun,131,5,-1,0,,0
35,technician,married,tertiary,no,1726,no,no,cellular,9,mar,198,4,224,4,failure,0
32,services,married,secondary,no,1430,yes,no,,13,may,365,5,-1,0,,0
43,management,married,tertiary,no,2075,yes,no,cellular,18,jul,484,5,-1,0,,0
51,services,married,secondary,no,1809,yes,no,,2,jun,277,4,-1,0,,0
53,admin.,married,secondary,no,2697,no,no,cellular,27,aug,144,15,-1,0,,0
39,technician,married,secondary,no,1449,yes,no,cellular,7,may,248,3,-1,0,,0
66,housemaid,married,primary,no,1261,no,no,cellular,26,feb,585,4,189,1,failure,0
43,blue-collar,married,primary,no,2372,yes,no,cellular,21,nov,119,10,185,1,other,0
45,technician,single,tertiary,no,1104,yes,no,cellular,3,apr,309,4,248,12,failure,0
46,technician,divorced,tertiary,no,3661,yes,no,cellular,22,jul,742,4,-1,0,,0
41,entrepreneur,married,tertiary,no,2244,no,yes,cellular,28,aug,139,12,-1,0,,0
34,admin.,single,secondary,no,1139,yes,yes,cellular,6,feb,277,4,-1,0,,0
67,retired,married,secondary,no,3967,no,no,cellular,6,oct,320,3,-1,0,,1
59,blue-collar,married,primary,no,1951,no,yes,telephone,30,jan,1536,4,-1,0,,0
44,management,married,tertiary,no,3002,no,yes,cellular,23,jul,342,3,-1,0,,0
36,blue-collar,single,primary,no,1445,no,no,cellular,21,nov,534,3,-1,0,,0
64,management,married,tertiary,no,5656,no,no,telephone,24,feb,706,4,-1,0,,0
45,blue-collar,divorced,secondary,no,1083,no,no,cellular,29,jan,698,6,-1,0,,0
44,blue-collar,married,primary,no,1050,yes,no,cellular,8,may,688,4,-1,0,,0
39,blue-collar,married,secondary,no,920,yes,no,cellular,22,jul,229,4,-1,0,,0
45,blue-collar,single,secondary,no,1573,yes,no,cellular,14,may,411,3,-1,0,,0
47,technician,single,secondary,no,1681,no,no,telephone,4,jun,216,5,-1,0,,0
45,services,married,primary,no,1050,no,no,cellular,6,may,154,4,282,3,failure,0
31,student,single,secondary,no,2658,no,no,cellular,30,apr,769,4,-1,0,,1
39,management,divorced,tertiary,no,1943,yes,no,,15,may,384,11,-1,0,,0
51,blue-collar,married,secondary,no,2395,yes,no,,19,may,225,9,-1,0,,0
32,services,single,secondary,no,1447,no,no,cellular,29,jan,373,3,-1,0,,0
56,retired,married,primary,no,1470,no,no,,5,jun,212,3,-1,0,,0
52,blue-collar,married,primary,no,890,no,yes,telephone,25,jul,198,13,-1,0,,0
47,technician,married,secondary,no,2371,yes,no,cellular,15,jul,420,4,-1,0,,0
36,student,single,tertiary,no,1081,yes,no,cellular,14,may,128,3,-1,0,,0
35,technician,single,tertiary,no,821,yes,no,cellular,21,jul,521,6,-1,0,,0
48,management,divorced,tertiary,no,1059,yes,no,cellular,21,jul,614,3,-1,0,,0
66,retired,married,primary,no,1650,no,no,cellular,19,aug,204,8,-1,0,,0
62,management,married,tertiary,no,4089,no,no,,6,jun,525,4,-1,0,,0
50,housemaid,married,primary,no,1448,no,no,cellular,7,jul,292,5,-1,0,,0
28,technician,single,secondary,no,1104,yes,yes,,8,may,731,8,-1,0,,0
54,management,single,tertiary,no,2487,yes,yes,,17,jun,139,4,-1,0,,0
40,blue-collar,married,primary,no,1030,yes,no,,2,jun,1025,4,-1,0,,0
61,services,married,secondary,no,2200,no,yes,cellular,23,jul,323,5,-1,0,,0
51,admin.,married,secondary,no,2256,no,no,telephone,8,feb,414,3,446,3,failure,1
42,unemployed,divorced,secondary,no,1055,yes,no,cellular,8,jul,410,3,-1,0,,0
76,retired,married,,no,1903,no,no,cellular,15,apr,225,3,-1,0,,0
40,self-employed,married,tertiary,no,1050,no,no,cellular,12,aug,222,6,-1,0,,0
46,admin.,single,secondary,no,1789,yes,no,,16,may,237,3,-1,0,,0
36,technician,single,secondary,no,4977,yes,no,cellular,11,aug,352,3,-1,0,,0
53,management,married,primary,no,2725,yes,no,cellular,9,feb,143,5,-1,0,,0
32,technician,single,secondary,no,1676,yes,no,cellular,15,may,517,4,-1,0,,0
64,blue-collar,divorced,primary,no,2349,no,no,cellular,12,aug,163,3,-1,0,,0
45,technician,single,,no,1125,no,no,,6,jun,131,3,-1,0,,0
37,blue-collar,married,secondary,no,604,no,no,,3,jun,285,3,-1,0,,0
44,technician,single,tertiary,no,3493,no,no,cellular,4,may,114,10,-1,0,,0
49,management,married,tertiary,no,923,no,no,cellular,6,aug,505,4,-1,0,,0
41,retired,single,primary,no,1484,no,no,,5,may,243,3,-1,0,,0
52,entrepreneur,divorced,secondary,no,2237,no,yes,cellular,13,oct,197,3,327,1,failure,0
45,blue-collar,married,primary,no,3416,yes,no,cellular,16,apr,1112,5,325,4,failure,0
54,technician,single,secondary,no,1590,yes,no,cellular,17,apr,211,3,-1,0,,0
35,blue-collar,married,secondary,no,1075,yes,no,cellular,15,may,155,7,-1,0,,0
40,services,married,secondary,no,1050,no,no,,27,may,161,4,-1,0,,0
57,admin.,single,secondary,no,4182,no,no,telephone,5,nov,554,3,176,1,failure,0
37,blue-collar,single,secondary,no,1289,yes,no,cellular,18,may,771,3,360,1,success,1
37,admin.,married,secondary,no,4102,yes,yes,,27,may,244,4,-1,0,,0
44,technician,married,tertiary,no,1047,no,no,cellular,20,nov,356,4,101,3,failure,0
65,retired,married,,no,1625,no,no,cellular,22,aug,251,5,-1,0,,0
52,self-employed,married,tertiary,no,2198,no,no,telephone,29,jul,209,4,-1,0,,0
38,blue-collar,married,secondary,no,725,yes,yes,,21,may,276,3,-1,0,,0
40,blue-collar,single,primary,no,707,yes,yes,cellular,19,nov,312,3,-1,0,,0
35,management,married,tertiary,no,1118,yes,no,,4,jun,174,6,-1,0,,0
55,blue-collar,married,secondary,no,9595,yes,yes,cellular,6,may,304,9,167,1,failure,0
41,technician,single,secondary,no,2051,no,yes,cellular,24,jul,283,4,-1,0,,0
31,admin.,single,secondary,no,2921,no,no,cellular,4,jun,241,3,-1,0,,1
28,technician,single,secondary,no,1050,yes,no,,27,may,499,3,-1,0,,0
49,blue-collar,married,primary,no,1100,no,no,,28,may,195,10,-1,0,,0
52,admin.,married,secondary,no,1710,no,no,cellular,6,aug,845,4,-1,0,,1
38,blue-collar,single,secondary,no,2525,yes,no,cellular,21,nov,314,7,-1,0,,0
50,technician,married,secondary,no,1431,yes,no,cellular,9,jul,197,3,-1,0,,0
44,admin.,married,secondary,no,1376,yes,no,cellular,17,apr,174,4,-1,0,,0
84,retired,married,primary,no,1730,no,no,telephone,24,may,943,3,89,9,failure,0
41,blue-collar,married,secondary,no,1480,yes,no,,23,may,252,52,-1,0,,0
54,technician,married,,no,1124,no,no,,12,jun,286,3,-1,0,,0
62,blue-collar,divorced,primary,yes,1049,no,no,cellular,18,jul,409,5,-1,0,,0
38,admin.,married,secondary,no,1547,yes,no,,23,may,197,5,-1,0,,0
37,management,single,secondary,no,2138,yes,no,cellular,8,apr,680,4,-1,0,,1
40,blue-collar,married,secondary,no,974,yes,no,,27,may,275,3,-1,0,,0
39,self-employed,single,secondary,no,1288,yes,yes,cellular,5,feb,150,7,-1,0,,0
45,housemaid,married,tertiary,no,1143,no,no,cellular,14,oct,700,4,-1,0,,0
41,management,married,tertiary,no,3511,no,no,cellular,15,jun,310,4,81,4,other,0
47,technician,single,secondary,no,1093,no,no,cellular,8,aug,525,4,-1,0,,0
35,admin.,single,secondary,no,2120,yes,no,,19,may,135,3,357,1,other,1
51,blue-collar,married,secondary,no,1316,yes,no,cellular,12,may,382,3,-1,0,,0
41,self-employed,single,tertiary,no,1020,no,no,cellular,4,feb,323,4,-1,0,,0
51,technician,married,secondary,no,3621,no,no,,18,jun,251,4,-1,0,,0
39,blue-collar,married,primary,no,2215,yes,no,,21,may,525,4,-1,0,,0
58,technician,married,secondary,no,1200,yes,no,telephone,21,jul,282,5,-1,0,,0
44,self-employed,married,secondary,no,2079,yes,no,cellular,4,feb,311,5,223,1,other,0
52,blue-collar,divorced,secondary,no,2124,yes,no,cellular,14,may,382,4,-1,0,,0
63,entrepreneur,married,tertiary,no,2164,no,no,,6,jun,244,4,-1,0,,0
38,self-employed,married,tertiary,no,1478,no,yes,cellular,3,feb,247,4,-1,0,,0
43,services,single,secondary,no,1104,yes,no,cellular,10,jul,223,3,-1,0,,0
37,technician,single,tertiary,no,1329,yes,no,,13,may,303,3,-1,0,,0
61,services,divorced,secondary,no,1268,yes,no,,29,may,305,4,-1,0,,0
36,services,single,secondary,no,2699,yes,no,,23,may,311,3,-1,0,,0
47,management,married,tertiary,no,1726,no,no,,17,jun,183,3,-1,0,,0
43,unemployed,married,secondary,no,1167,no,no,cellular,12,aug,249,6,-1,0,,0
47,self-employed,single,tertiary,no,5000,yes,no,,30,may,201,4,-1,0,,0
86,housemaid,married,secondary,no,1549,no,no,telephone,13,apr,329,4,393,4,failure,0
49,unemployed,married,secondary,no,1050,yes,no,,6,may,350,3,-1,0,,0
35,services,married,primary,no,948,no,no,,4,jul,239,3,-1,0,,0
71,management,married,,no,3402,no,no,cellular,8,nov,459,5,188,13,success,0
47,blue-collar,married,secondary,no,1331,yes,no,cellular,14,may,228,6,-1,0,,0
48,blue-collar,married,secondary,no,1029,no,no,,2,jun,482,3,-1,0,,0
42,management,married,tertiary,no,9614,yes,no,,23,may,230,3,-1,0,,0
46,services,married,secondary,no,1745,yes,no,cellular,11,may,375,3,348,10,failure,0
40,technician,divorced,secondary,no,3086,yes,yes,,20,may,209,3,-1,0,,0
32,technician,single,tertiary,no,1127,yes,no,,29,may,230,4,-1,0,,0
63,retired,married,primary,no,2997,no,no,cellular,3,sep,231,3,185,7,success,0
44,management,married,tertiary,no,-834,yes,no,cellular,6,may,187,4,289,1,failure,0
57,management,single,tertiary,no,3573,yes,no,cellular,16,apr,255,3,-1,0,,0
41,technician,divorced,tertiary,no,2292,yes,no,cellular,29,jan,246,3,245,3,failure,0
39,management,divorced,tertiary,no,1050,yes,yes,cellular,19,aug,380,10,-1,0,,0
47,management,married,tertiary,no,2458,no,no,cellular,23,jul,508,5,-1,0,,0
36,admin.,married,secondary,no,1085,yes,yes,cellular,21,nov,196,4,-1,0,,0
41,blue-collar,married,secondary,no,1659,yes,no,telephone,10,jul,241,3,-1,0,,0
44,management,married,tertiary,no,2116,yes,no,cellular,28,jan,191,3,189,1,failure,0
81,retired,divorced,secondary,no,2142,no,no,telephone,12,oct,355,3,431,2,failure,0
42,technician,married,tertiary,no,1656,yes,no,,4,jun,264,3,-1,0,,0
43,blue-collar,married,primary,no,5027,yes,no,cellular,17,apr,369,3,-1,0,,0
36,management,single,tertiary,no,7875,no,no,cellular,4,feb,322,4,-1,0,,0
32,blue-collar,single,secondary,no,846,yes,no,,13,may,714,4,-1,0,,0
54,services,married,secondary,no,2341,yes,no,cellular,8,may,360,4,-1,0,,0
62,housemaid,married,secondary,no,1644,yes,yes,,25,jun,256,3,-1,0,,0
66,retired,divorced,secondary,no,1546,yes,no,cellular,15,may,760,4,-1,0,,1
41,self-employed,married,primary,no,3136,yes,no,cellular,21,nov,359,9,-1,0,,0
47,blue-collar,married,secondary,no,1217,no,no,,20,jun,153,3,-1,0,,0
47,technician,married,secondary,no,2320,yes,no,,5,may,1494,3,-1,0,,1
48,management,single,tertiary,no,1483,yes,no,,25,jun,480,4,-1,0,,0
48,technician,single,secondary,no,729,no,no,cellular,28,jan,335,4,-1,0,,0
44,technician,single,secondary,no,9687,yes,no,cellular,13,may,298,3,-1,0,,0
55,management,married,tertiary,no,4287,yes,no,,5,may,337,5,-1,0,,0
61,retired,married,secondary,no,1218,no,no,cellular,19,aug,184,4,-1,0,,0
39,services,married,secondary,no,1436,no,no,cellular,12,may,422,3,181,5,success,1
32,self-employed,divorced,secondary,no,1215,yes,no,cellular,29,jul,267,6,-1,0,,0
51,management,married,tertiary,no,1954,yes,yes,,20,jun,119,11,-1,0,,0
62,entrepreneur,married,tertiary,no,1071,no,no,cellular,21,jul,223,5,-1,0,,0
45,blue-collar,married,primary,no,1154,yes,no,,4,jun,729,4,-1,0,,0
88,retired,married,secondary,no,1050,no,no,telephone,12,aug,255,4,-1,0,,0
47,blue-collar,married,secondary,no,1691,yes,no,,13,may,266,3,-1,0,,0
44,technician,single,tertiary,no,1153,no,no,cellular,19,aug,595,6,-1,0,,0
42,admin.,divorced,secondary,no,1061,no,no,cellular,19,aug,202,4,-1,0,,0
48,admin.,single,tertiary,no,4515,yes,no,,23,may,478,11,-1,0,,0
33,blue-collar,married,secondary,no,1064,no,no,cellular,8,may,400,3,-1,0,,0
43,admin.,single,tertiary,no,152,yes,no,,21,may,587,3,-1,0,,0
38,blue-collar,married,secondary,no,1084,yes,no,cellular,5,may,426,4,-1,0,,0
70,retired,married,secondary,no,5837,no,no,cellular,28,apr,497,3,182,1,success,1
61,management,single,tertiary,no,7557,yes,yes,cellular,17,jul,214,3,-1,0,,0
51,unemployed,single,primary,no,9775,no,no,cellular,8,jul,391,4,-1,0,,0
63,technician,divorced,secondary,no,2218,no,no,,20,jun,179,7,-1,0,,0
54,blue-collar,married,secondary,no,2891,yes,no,,30,may,321,5,-1,0,,0
48,blue-collar,married,secondary,no,1277,yes,yes,cellular,29,jan,229,5,-1,0,,0
42,blue-collar,single,secondary,no,1201,yes,no,cellular,11,may,432,3,-1,0,,0
51,self-employed,married,secondary,no,3328,no,no,,17,nov,1840,4,-1,0,,0
67,retired,married,secondary,no,3851,yes,yes,cellular,10,mar,344,3,-1,0,,1
56,management,married,secondary,no,1318,no,no,cellular,5,mar,166,4,-1,0,,0
61,management,married,,no,1050,no,no,,5,jun,458,4,-1,0,,0
36,management,married,tertiary,no,1205,yes,no,cellular,1,jun,458,3,-1,0,,0
42,blue-collar,single,secondary,no,1201,yes,no,cellular,11,may,432,3,-1,0,,0
37,blue-collar,married,secondary,no,1050,no,no,,2,jun,252,3,-1,0,,0
64,retired,married,secondary,no,3764,no,no,cellular,26,may,270,3,287,2,failure,1
37,services,married,secondary,no,636,yes,no,cellular,6,may,1474,5,-1,0,,0
41,blue-collar,married,secondary,no,1050,yes,yes,cellular,8,apr,624,3,-1,0,,0
58,blue-collar,married,secondary,no,1217,no,no,,16,jun,268,3,-1,0,,0
66,blue-collar,married,secondary,no,1322,no,no,cellular,2,feb,526,3,-1,0,,0
39,management,divorced,tertiary,no,1269,yes,no,cellular,13,may,198,3,301,1,failure,0
59,blue-collar,married,secondary,no,974,no,no,cellular,29,jan,278,3,164,4,other,0
44,services,single,primary,no,4765,yes,no,telephone,13,may,146,4,327,17,failure,0
37,management,single,tertiary,no,1673,no,no,cellular,4,jun,222,3,-1,0,,0
43,technician,married,secondary,no,2663,yes,no,cellular,8,may,371,3,281,11,other,0
60,technician,single,,no,1497,yes,no,,5,may,847,4,-1,0,,0
58,management,married,secondary,no,3266,yes,yes,cellular,14,may,266,3,332,8,failure,0
31,admin.,single,secondary,no,1043,no,yes,cellular,31,jul,135,38,-1,0,,0
46,blue-collar,married,secondary,no,6930,yes,no,,26,may,230,8,-1,0,,0
36,management,single,tertiary,no,2319,no,no,cellular,28,may,466,4,-1,0,,0
38,admin.,married,secondary,no,1330,yes,no,cellular,18,jul,164,6,-1,0,,0
54,technician,married,secondary,no,2202,yes,no,cellular,21,jul,273,7,-1,0,,0
32,technician,single,secondary,no,1083,no,no,cellular,23,jul,196,9,-1,0,,0
82,retired,married,primary,no,3273,no,no,telephone,4,feb,534,3,-1,0,,1
46,admin.,married,secondary,no,797,yes,no,cellular,9,jul,282,3,-1,0,,0
57,management,divorced,tertiary,no,1368,yes,no,cellular,6,may,207,4,355,2,failure,0
40,technician,divorced,secondary,no,1725,no,no,cellular,25,jul,186,4,-1,0,,0
42,services,married,secondary,no,1261,yes,no,,9,may,198,4,-1,0,,0
63,housemaid,married,secondary,no,6681,no,no,telephone,25,aug,173,3,90,5,other,0
63,blue-collar,divorced,primary,no,2349,no,no,cellular,27,nov,247,4,-1,0,,0
55,blue-collar,married,primary,no,1433,yes,yes,,26,may,136,3,-1,0,,0
58,technician,married,tertiary,no,2835,no,no,cellular,13,aug,454,3,-1,0,,0
36,management,married,tertiary,no,2072,yes,no,cellular,18,may,202,4,298,1,failure,0
65,technician,married,secondary,no,1166,no,no,cellular,12,aug,503,6,422,3,failure,1
65,blue-collar,married,secondary,no,11104,no,no,cellular,21,nov,280,5,100,6,failure,0
62,unemployed,divorced,primary,no,1332,no,no,cellular,28,jan,261,4,-1,0,,0
44,management,married,tertiary,no,1143,yes,no,cellular,25,may,179,3,272,4,failure,0
64,self-employed,married,tertiary,no,686,yes,no,,5,may,460,3,-1,0,,0
58,management,married,tertiary,no,5223,no,yes,cellular,21,nov,264,4,-1,0,,0
55,blue-collar,married,primary,no,1248,yes,no,,6,may,305,4,-1,0,,0
52,management,divorced,tertiary,no,1184,no,no,cellular,19,aug,239,4,-1,0,,0
64,management,married,tertiary,no,3192,yes,no,cellular,4,feb,146,4,274,3,failure,0
59,entrepreneur,married,tertiary,no,1099,no,yes,cellular,23,jul,524,7,-1,0,,0
40,technician,single,tertiary,no,1132,no,no,cellular,19,aug,397,6,-1,0,,0
35,self-employed,single,tertiary,no,1855,no,no,cellular,1,jul,407,4,128,8,success,0
63,admin.,married,secondary,no,1057,yes,no,,14,may,170,8,-1,0,,0
34,entrepreneur,married,secondary,no,1058,yes,no,,27,may,1402,3,-1,0,,0
36,management,married,tertiary,no,1092,no,no,cellular,25,aug,220,8,-1,0,,0
52,technician,married,secondary,no,2357,yes,no,,29,may,509,3,-1,0,,0
35,management,single,tertiary,no,1650,yes,no,cellular,18,oct,275,7,-1,0,,0
57,management,divorced,secondary,no,3893,yes,no,,19,jun,202,4,-1,0,,0
36,blue-collar,married,secondary,no,1303,yes,no,,23,may,265,4,-1,0,,0
47,entrepreneur,single,secondary,no,1713,no,no,cellular,24,jul,1309,3,-1,0,,1
51,blue-collar,married,secondary,no,1129,yes,no,cellular,25,jul,203,3,-1,0,,0
48,technician,married,secondary,no,1365,yes,no,cellular,5,feb,313,3,275,2,failure,0
34,technician,married,tertiary,no,3975,yes,no,cellular,20,apr,186,6,-1,0,,0
35,admin.,single,secondary,no,4482,yes,no,cellular,17,apr,244,4,-1,0,,0
40,management,married,tertiary,no,3942,yes,yes,cellular,30,jul,1270,9,-1,0,,0
45,housemaid,married,tertiary,no,1365,no,no,cellular,28,aug,158,6,-1,0,,0
49,blue-collar,married,primary,no,1009,no,no,,20,jun,113,5,-1,0,,0
59,management,divorced,tertiary,no,1143,no,no,cellular,30,jul,324,4,-1,0,,0
50,entrepreneur,married,tertiary,no,4513,yes,yes,cellular,28,jan,395,4,153,3,failure,0
35,blue-collar,married,primary,no,1147,yes,no,cellular,13,may,536,4,-1,0,,0
43,services,married,secondary,no,1393,yes,yes,cellular,7,jul,179,9,-1,0,,0
36,blue-collar,single,secondary,no,989,no,no,cellular,29,jan,216,4,196,1,failure,0
34,blue-collar,married,primary,no,1336,yes,no,,13,may,342,3,-1,0,,0
44,blue-collar,divorced,secondary,no,-1043,yes,yes,,9,jul,225,5,-1,0,,0
47,technician,married,secondary,no,721,no,no,telephone,5,feb,118,10,238,9,other,0
38,blue-collar,married,primary,no,1051,yes,no,cellular,11,may,289,6,-1,0,,0
41,blue-collar,married,primary,no,1493,yes,no,cellular,17,apr,290,4,316,3,other,0
41,blue-collar,married,primary,no,1015,yes,no,cellular,17,jul,228,4,-1,0,,0
42,self-employed,married,primary,no,2144,yes,no,cellular,8,apr,396,3,335,1,failure,0
52,admin.,married,secondary,no,3633,yes,no,cellular,10,jul,216,3,-1,0,,0
52,management,married,secondary,no,1050,no,no,cellular,27,aug,143,8,-1,0,,0
40,technician,married,secondary,no,1653,yes,no,cellular,28,jul,156,6,434,1,failure,0
57,management,married,tertiary,no,2442,no,no,cellular,7,jul,616,5,-1,0,,0
35,student,single,secondary,no,1364,no,no,cellular,30,apr,570,3,-1,0,,1
50,technician,married,secondary,no,1106,no,no,cellular,22,aug,253,10,-1,0,,0
30,technician,single,tertiary,no,1827,yes,no,,8,may,236,3,-1,0,,0
65,management,married,tertiary,no,1252,yes,no,,3,jun,233,8,-1,0,,0
46,unemployed,married,secondary,no,4974,no,no,,5,jun,753,4,-1,0,,0
55,blue-collar,married,primary,no,1054,yes,yes,cellular,2,feb,266,4,-1,0,,0
51,technician,married,secondary,no,3048,no,no,cellular,4,may,342,7,-1,0,,1
49,management,single,tertiary,no,1429,yes,no,cellular,28,jan,179,3,-1,0,,0
41,admin.,married,secondary,no,4913,yes,no,cellular,14,may,230,3,175,1,failure,0
56,blue-collar,married,,no,2587,no,no,,17,jun,129,8,-1,0,,0
44,management,married,tertiary,no,2730,yes,no,cellular,17,nov,519,4,-1,0,,0
53,blue-collar,single,primary,no,1183,yes,no,cellular,14,may,390,3,330,3,other,0
34,technician,single,secondary,no,1518,yes,no,,13,may,257,5,-1,0,,0
46,management,married,tertiary,no,3985,yes,no,cellular,18,aug,297,4,-1,0,,0
42,management,married,tertiary,no,1446,no,no,cellular,21,nov,169,4,100,5,failure,0
50,technician,married,secondary,no,1115,no,no,telephone,28,aug,158,13,-1,0,,0
